"DateTime","Site","Q"
2020-06-11 08:30:00,NA,NA
2020-06-11 08:45:00,NA,NA
2020-06-11 09:00:00,NA,NA
2020-06-11 09:15:00,NA,NA
2020-06-11 09:30:00,NA,NA
2020-06-11 09:45:00,NA,NA
2020-06-11 10:00:00,NA,NA
2020-06-11 10:15:00,NA,NA
2020-06-11 10:30:00,NA,NA
2020-06-11 10:45:00,NA,NA
2020-06-11 11:00:00,NA,NA
2020-06-11 11:15:00,NA,NA
2020-06-11 11:30:00,NA,NA
2020-06-11 11:45:00,NA,NA
2020-06-11 12:00:00,NA,NA
2020-06-11 12:15:00,NA,NA
2020-06-11 12:30:00,NA,NA
2020-06-11 12:45:00,NA,NA
2020-06-11 13:00:00,NA,NA
2020-06-11 13:15:00,NA,NA
2020-06-11 13:30:00,NA,NA
2020-06-11 13:45:00,NA,NA
2020-06-11 14:00:00,NA,NA
2020-06-11 14:15:00,NA,NA
2020-06-11 14:30:00,NA,NA
2020-06-11 14:45:00,NA,NA
2020-06-11 15:00:00,NA,NA
2020-06-11 15:15:00,NA,NA
2020-06-11 15:30:00,NA,NA
2020-06-11 15:45:00,NA,NA
2020-06-11 16:00:00,NA,NA
2020-06-11 16:15:00,NA,NA
2020-06-11 16:30:00,NA,NA
2020-06-11 16:45:00,NA,NA
2020-06-11 17:00:00,NA,NA
2020-06-11 17:15:00,NA,NA
2020-06-11 17:30:00,NA,NA
2020-06-11 17:45:00,NA,NA
2020-06-11 18:00:00,NA,NA
2020-06-11 18:15:00,NA,NA
2020-06-11 18:30:00,NA,NA
2020-06-11 18:45:00,NA,NA
2020-06-11 19:00:00,NA,NA
2020-06-11 19:15:00,NA,NA
2020-06-11 19:30:00,NA,NA
2020-06-11 19:45:00,NA,NA
2020-06-11 20:00:00,NA,NA
2020-06-11 20:15:00,NA,NA
2020-06-11 20:30:00,NA,NA
2020-06-11 20:45:00,NA,NA
2020-06-11 21:00:00,NA,NA
2020-06-11 21:15:00,NA,NA
2020-06-11 21:30:00,NA,NA
2020-06-11 21:45:00,NA,NA
2020-06-11 22:00:00,NA,NA
2020-06-11 22:15:00,NA,NA
2020-06-11 22:30:00,NA,NA
2020-06-11 22:45:00,NA,NA
2020-06-11 23:00:00,NA,NA
2020-06-11 23:15:00,NA,NA
2020-06-11 23:30:00,NA,NA
2020-06-11 23:45:00,NA,NA
2020-06-12,NA,NA
2020-06-12 00:15:00,NA,NA
2020-06-12 00:30:00,NA,NA
2020-06-12 00:45:00,NA,NA
2020-06-12 01:00:00,NA,NA
2020-06-12 01:15:00,NA,NA
2020-06-12 01:30:00,NA,NA
2020-06-12 01:45:00,NA,NA
2020-06-12 02:00:00,NA,NA
2020-06-12 02:15:00,NA,NA
2020-06-12 02:30:00,NA,NA
2020-06-12 02:45:00,NA,NA
2020-06-12 03:00:00,NA,NA
2020-06-12 03:15:00,NA,NA
2020-06-12 03:30:00,NA,NA
2020-06-12 03:45:00,NA,NA
2020-06-12 04:00:00,NA,NA
2020-06-12 04:15:00,NA,NA
2020-06-12 04:30:00,NA,NA
2020-06-12 04:45:00,NA,NA
2020-06-12 05:00:00,NA,NA
2020-06-12 05:15:00,NA,NA
2020-06-12 05:30:00,NA,NA
2020-06-12 05:45:00,NA,NA
2020-06-12 06:00:00,NA,NA
2020-06-12 06:15:00,NA,NA
2020-06-12 06:30:00,NA,NA
2020-06-12 06:45:00,NA,NA
2020-06-12 07:00:00,NA,NA
2020-06-12 07:15:00,NA,NA
2020-06-12 07:30:00,NA,NA
2020-06-12 07:45:00,NA,NA
2020-06-12 08:00:00,NA,NA
2020-06-12 08:15:00,NA,NA
2020-06-12 08:30:00,NA,NA
2020-06-12 08:45:00,NA,NA
2020-06-12 09:00:00,NA,NA
2020-06-12 09:15:00,NA,NA
2020-06-12 09:30:00,NA,NA
2020-06-12 09:45:00,NA,NA
2020-06-12 10:00:00,NA,NA
2020-06-12 10:15:00,NA,NA
2020-06-12 10:30:00,NA,NA
2020-06-12 10:45:00,NA,NA
2020-06-12 11:00:00,NA,NA
2020-06-12 11:15:00,NA,NA
2020-06-12 11:30:00,NA,NA
2020-06-12 11:45:00,NA,NA
2020-06-12 12:00:00,NA,NA
2020-06-12 12:15:00,NA,NA
2020-06-12 12:30:00,NA,NA
2020-06-12 12:45:00,NA,NA
2020-06-12 13:00:00,NA,NA
2020-06-12 13:15:00,NA,NA
2020-06-12 13:30:00,NA,NA
2020-06-12 13:45:00,NA,NA
2020-06-12 14:00:00,NA,NA
2020-06-12 14:15:00,NA,NA
2020-06-12 14:30:00,NA,NA
2020-06-12 14:45:00,NA,NA
2020-06-12 15:00:00,NA,NA
2020-06-12 15:15:00,NA,NA
2020-06-12 15:30:00,NA,NA
2020-06-12 15:45:00,NA,NA
2020-06-12 16:00:00,NA,NA
2020-06-12 16:15:00,NA,NA
2020-06-12 16:30:00,NA,NA
2020-06-12 16:45:00,NA,NA
2020-06-12 17:00:00,NA,NA
2020-06-12 17:15:00,NA,NA
2020-06-12 17:30:00,NA,NA
2020-06-12 17:45:00,NA,NA
2020-06-12 18:00:00,NA,NA
2020-06-12 18:15:00,NA,NA
2020-06-12 18:30:00,NA,NA
2020-06-12 18:45:00,NA,NA
2020-06-12 19:00:00,NA,NA
2020-06-12 19:15:00,NA,NA
2020-06-12 19:30:00,NA,NA
2020-06-12 19:45:00,NA,NA
2020-06-12 20:00:00,NA,NA
2020-06-12 20:15:00,NA,NA
2020-06-12 20:30:00,NA,NA
2020-06-12 20:45:00,NA,NA
2020-06-12 21:00:00,NA,NA
2020-06-12 21:15:00,NA,NA
2020-06-12 21:30:00,NA,NA
2020-06-12 21:45:00,NA,NA
2020-06-12 22:00:00,NA,NA
2020-06-12 22:15:00,NA,NA
2020-06-12 22:30:00,NA,NA
2020-06-12 22:45:00,NA,NA
2020-06-12 23:00:00,NA,NA
2020-06-12 23:15:00,NA,NA
2020-06-12 23:30:00,NA,NA
2020-06-12 23:45:00,NA,NA
2020-06-13,NA,NA
2020-06-13 00:15:00,NA,NA
2020-06-13 00:30:00,NA,NA
2020-06-13 00:45:00,NA,NA
2020-06-13 01:00:00,NA,NA
2020-06-13 01:15:00,NA,NA
2020-06-13 01:30:00,NA,NA
2020-06-13 01:45:00,NA,NA
2020-06-13 02:00:00,NA,NA
2020-06-13 02:15:00,NA,NA
2020-06-13 02:30:00,NA,NA
2020-06-13 02:45:00,NA,NA
2020-06-13 03:00:00,NA,NA
2020-06-13 03:15:00,NA,NA
2020-06-13 03:30:00,NA,NA
2020-06-13 03:45:00,NA,NA
2020-06-13 04:00:00,NA,NA
2020-06-13 04:15:00,NA,NA
2020-06-13 04:30:00,NA,NA
2020-06-13 04:45:00,NA,NA
2020-06-13 05:00:00,NA,NA
2020-06-13 05:15:00,NA,NA
2020-06-13 05:30:00,NA,NA
2020-06-13 05:45:00,NA,NA
2020-06-13 06:00:00,NA,NA
2020-06-13 06:15:00,NA,NA
2020-06-13 06:30:00,NA,NA
2020-06-13 06:45:00,NA,NA
2020-06-13 07:00:00,NA,NA
2020-06-13 07:15:00,NA,NA
2020-06-13 07:30:00,NA,NA
2020-06-13 07:45:00,NA,NA
2020-06-13 08:00:00,NA,NA
2020-06-13 08:15:00,NA,NA
2020-06-13 08:30:00,NA,NA
2020-06-13 08:45:00,NA,NA
2020-06-13 09:00:00,NA,NA
2020-06-13 09:15:00,NA,NA
2020-06-13 09:30:00,NA,NA
2020-06-13 09:45:00,NA,NA
2020-06-13 10:00:00,NA,NA
2020-06-13 10:15:00,NA,NA
2020-06-13 10:30:00,NA,NA
2020-06-13 10:45:00,NA,NA
2020-06-13 11:00:00,NA,NA
2020-06-13 11:15:00,NA,NA
2020-06-13 11:30:00,NA,NA
2020-06-13 11:45:00,NA,NA
2020-06-13 12:00:00,NA,NA
2020-06-13 12:15:00,NA,NA
2020-06-13 12:30:00,NA,NA
2020-06-13 12:45:00,NA,NA
2020-06-13 13:00:00,NA,NA
2020-06-13 13:15:00,NA,NA
2020-06-13 13:30:00,NA,NA
2020-06-13 13:45:00,NA,NA
2020-06-13 14:00:00,NA,NA
2020-06-13 14:15:00,NA,NA
2020-06-13 14:30:00,NA,NA
2020-06-13 14:45:00,NA,NA
2020-06-13 15:00:00,NA,NA
2020-06-13 15:15:00,NA,NA
2020-06-13 15:30:00,NA,NA
2020-06-13 15:45:00,NA,NA
2020-06-13 16:00:00,NA,NA
2020-06-13 16:15:00,NA,NA
2020-06-13 16:30:00,NA,NA
2020-06-13 16:45:00,NA,NA
2020-06-13 17:00:00,NA,NA
2020-06-13 17:15:00,NA,NA
2020-06-13 17:30:00,NA,NA
2020-06-13 17:45:00,NA,NA
2020-06-13 18:00:00,NA,NA
2020-06-13 18:15:00,NA,NA
2020-06-13 18:30:00,NA,NA
2020-06-13 18:45:00,NA,NA
2020-06-13 19:00:00,NA,NA
2020-06-13 19:15:00,NA,NA
2020-06-13 19:30:00,NA,NA
2020-06-13 19:45:00,NA,NA
2020-06-13 20:00:00,NA,NA
2020-06-13 20:15:00,NA,NA
2020-06-13 20:30:00,NA,NA
2020-06-13 20:45:00,NA,NA
2020-06-13 21:00:00,NA,NA
2020-06-13 21:15:00,NA,NA
2020-06-13 21:30:00,NA,NA
2020-06-13 21:45:00,NA,NA
2020-06-13 22:00:00,NA,NA
2020-06-13 22:15:00,NA,NA
2020-06-13 22:30:00,NA,NA
2020-06-13 22:45:00,NA,NA
2020-06-13 23:00:00,NA,NA
2020-06-13 23:15:00,NA,NA
2020-06-13 23:30:00,NA,NA
2020-06-13 23:45:00,NA,NA
2020-06-14,NA,NA
2020-06-14 00:15:00,NA,NA
2020-06-14 00:30:00,NA,NA
2020-06-14 00:45:00,NA,NA
2020-06-14 01:00:00,NA,NA
2020-06-14 01:15:00,NA,NA
2020-06-14 01:30:00,NA,NA
2020-06-14 01:45:00,NA,NA
2020-06-14 02:00:00,NA,NA
2020-06-14 02:15:00,NA,NA
2020-06-14 02:30:00,NA,NA
2020-06-14 02:45:00,NA,NA
2020-06-14 03:00:00,NA,NA
2020-06-14 03:15:00,NA,NA
2020-06-14 03:30:00,NA,NA
2020-06-14 03:45:00,NA,NA
2020-06-14 04:00:00,NA,NA
2020-06-14 04:15:00,NA,NA
2020-06-14 04:30:00,NA,NA
2020-06-14 04:45:00,NA,NA
2020-06-14 05:00:00,NA,NA
2020-06-14 05:15:00,NA,NA
2020-06-14 05:30:00,NA,NA
2020-06-14 05:45:00,NA,NA
2020-06-14 06:00:00,NA,NA
2020-06-14 06:15:00,NA,NA
2020-06-14 06:30:00,NA,NA
2020-06-14 06:45:00,NA,NA
2020-06-14 07:00:00,NA,NA
2020-06-14 07:15:00,NA,NA
2020-06-14 07:30:00,NA,NA
2020-06-14 07:45:00,NA,NA
2020-06-14 08:00:00,NA,NA
2020-06-14 08:15:00,NA,NA
2020-06-14 08:30:00,NA,NA
2020-06-14 08:45:00,NA,NA
2020-06-14 09:00:00,NA,NA
2020-06-14 09:15:00,NA,NA
2020-06-14 09:30:00,NA,NA
2020-06-14 09:45:00,NA,NA
2020-06-14 10:00:00,NA,NA
2020-06-14 10:15:00,NA,NA
2020-06-14 10:30:00,NA,NA
2020-06-14 10:45:00,NA,NA
2020-06-14 11:00:00,NA,NA
2020-06-14 11:15:00,NA,NA
2020-06-14 11:30:00,NA,NA
2020-06-14 11:45:00,NA,NA
2020-06-14 12:00:00,NA,NA
2020-06-14 12:15:00,NA,NA
2020-06-14 12:30:00,NA,NA
2020-06-14 12:45:00,NA,NA
2020-06-14 13:00:00,NA,NA
2020-06-14 13:15:00,NA,NA
2020-06-14 13:30:00,NA,NA
2020-06-14 13:45:00,NA,NA
2020-06-14 14:00:00,NA,NA
2020-06-14 14:15:00,NA,NA
2020-06-14 14:30:00,NA,NA
2020-06-14 14:45:00,NA,NA
2020-06-14 15:00:00,NA,NA
2020-06-14 15:15:00,NA,NA
2020-06-14 15:30:00,NA,NA
2020-06-14 15:45:00,NA,NA
2020-06-14 16:00:00,NA,NA
2020-06-14 16:15:00,NA,NA
2020-06-14 16:30:00,NA,NA
2020-06-14 16:45:00,NA,NA
2020-06-14 17:00:00,NA,NA
2020-06-14 17:15:00,NA,NA
2020-06-14 17:30:00,NA,NA
2020-06-14 17:45:00,NA,NA
2020-06-14 18:00:00,NA,NA
2020-06-14 18:15:00,NA,NA
2020-06-14 18:30:00,NA,NA
2020-06-14 18:45:00,NA,NA
2020-06-14 19:00:00,NA,NA
2020-06-14 19:15:00,NA,NA
2020-06-14 19:30:00,NA,NA
2020-06-14 19:45:00,NA,NA
2020-06-14 20:00:00,NA,NA
2020-06-14 20:15:00,NA,NA
2020-06-14 20:30:00,NA,NA
2020-06-14 20:45:00,NA,NA
2020-06-14 21:00:00,NA,NA
2020-06-14 21:15:00,NA,NA
2020-06-14 21:30:00,NA,NA
2020-06-14 21:45:00,NA,NA
2020-06-14 22:00:00,NA,NA
2020-06-14 22:15:00,NA,NA
2020-06-14 22:30:00,NA,NA
2020-06-14 22:45:00,NA,NA
2020-06-14 23:00:00,NA,NA
2020-06-14 23:15:00,NA,NA
2020-06-14 23:30:00,NA,NA
2020-06-14 23:45:00,NA,NA
2020-06-15,NA,NA
2020-06-15 00:15:00,NA,NA
2020-06-15 00:30:00,NA,NA
2020-06-15 00:45:00,NA,NA
2020-06-15 01:00:00,NA,NA
2020-06-15 01:15:00,NA,NA
2020-06-15 01:30:00,NA,NA
2020-06-15 01:45:00,NA,NA
2020-06-15 02:00:00,NA,NA
2020-06-15 02:15:00,NA,NA
2020-06-15 02:30:00,NA,NA
2020-06-15 02:45:00,NA,NA
2020-06-15 03:00:00,NA,NA
2020-06-15 03:15:00,NA,NA
2020-06-15 03:30:00,NA,NA
2020-06-15 03:45:00,NA,NA
2020-06-15 04:00:00,NA,NA
2020-06-15 04:15:00,NA,NA
2020-06-15 04:30:00,NA,NA
2020-06-15 04:45:00,NA,NA
2020-06-15 05:00:00,NA,NA
2020-06-15 05:15:00,NA,NA
2020-06-15 05:30:00,NA,NA
2020-06-15 05:45:00,NA,NA
2020-06-15 06:00:00,NA,NA
2020-06-15 06:15:00,NA,NA
2020-06-15 06:30:00,NA,NA
2020-06-15 06:45:00,NA,NA
2020-06-15 07:00:00,NA,NA
2020-06-15 07:15:00,NA,NA
2020-06-15 07:30:00,NA,NA
2020-06-15 07:45:00,NA,NA
2020-06-15 08:00:00,NA,NA
2020-06-15 08:15:00,NA,NA
2020-06-15 08:30:00,NA,NA
2020-06-15 08:45:00,NA,NA
2020-06-15 09:00:00,NA,NA
2020-06-15 09:15:00,NA,NA
2020-06-15 09:30:00,NA,NA
2020-06-15 09:45:00,NA,NA
2020-06-15 10:00:00,NA,NA
2020-06-15 10:15:00,NA,NA
2020-06-15 10:30:00,NA,NA
2020-06-15 10:45:00,NA,NA
2020-06-15 11:00:00,NA,NA
2020-06-15 11:15:00,NA,NA
2020-06-15 11:30:00,NA,NA
2020-06-15 11:45:00,NA,NA
2020-06-15 12:00:00,NA,NA
2020-06-15 12:15:00,NA,NA
2020-06-15 12:30:00,NA,NA
2020-06-15 12:45:00,NA,NA
2020-06-15 13:00:00,NA,NA
2020-06-15 13:15:00,NA,NA
2020-06-15 13:30:00,NA,NA
2020-06-15 13:45:00,NA,NA
2020-06-15 14:00:00,NA,NA
2020-06-15 14:15:00,NA,NA
2020-06-15 14:30:00,NA,NA
2020-06-15 14:45:00,NA,NA
2020-06-15 15:00:00,NA,NA
2020-06-15 15:15:00,NA,NA
2020-06-15 15:30:00,NA,NA
2020-06-15 15:45:00,NA,NA
2020-06-15 16:00:00,NA,NA
2020-06-15 16:15:00,NA,NA
2020-06-15 16:30:00,NA,NA
2020-06-15 16:45:00,NA,NA
2020-06-15 17:00:00,NA,NA
2020-06-15 17:15:00,NA,NA
2020-06-15 17:30:00,"MOOS2",1045.25011374979
2020-06-15 17:45:00,"MOOS2",1045.25011374979
2020-06-15 18:00:00,"MOOS2",1048.32769626502
2020-06-15 18:15:00,"MOOS2",1054.80681734972
2020-06-15 18:30:00,"MOOS2",1059.50418013612
2020-06-15 18:45:00,"MOOS2",1059.50418013612
2020-06-15 19:00:00,"MOOS2",1056.26461959377
2020-06-15 19:15:00,"MOOS2",1053.18703707854
2020-06-15 19:30:00,"MOOS2",1048.48967429214
2020-06-15 19:45:00,"MOOS2",1042.33450926168
2020-06-15 20:00:00,"MOOS2",1039.25692674645
2020-06-15 20:15:00,"MOOS2",1032.93978368886
2020-06-15 20:30:00,"MOOS2",1031.48198144481
2020-06-15 20:45:00,"MOOS2",1032.93978368886
2020-06-15 21:00:00,"MOOS2",1029.86220117364
2020-06-15 21:15:00,"MOOS2",1025.16483838723
2020-06-15 21:30:00,"MOOS2",1025.00286036011
2020-06-15 21:45:00,"MOOS2",1023.38308008894
2020-06-15 22:00:00,"MOOS2",1021.92527784488
2020-06-15 22:15:00,"MOOS2",1020.46747560082
2020-06-15 22:30:00,"MOOS2",1020.46747560082
2020-06-15 22:45:00,"MOOS2",1020.46747560082
2020-06-15 23:00:00,"MOOS2",1017.38989308559
2020-06-15 23:15:00,"MOOS2",1017.38989308559
2020-06-15 23:30:00,"MOOS2",1017.38989308559
2020-06-15 23:45:00,"MOOS2",1015.77011281442
2020-06-16,"MOOS2",1014.31231057036
2020-06-16 00:15:00,"MOOS2",1012.69253029919
2020-06-16 00:30:00,"MOOS2",1012.69253029919
2020-06-16 00:45:00,"MOOS2",1011.23472805513
2020-06-16 01:00:00,"MOOS2",1011.23472805513
2020-06-16 01:15:00,"MOOS2",1007.99516751278
2020-06-16 01:30:00,"MOOS2",1006.53736526873
2020-06-16 01:45:00,"MOOS2",1006.53736526873
2020-06-16 02:00:00,"MOOS2",1003.29780472638
2020-06-16 02:15:00,"MOOS2",1001.84000248232
2020-06-16 02:30:00,"MOOS2",997.142639695918
2020-06-16 02:45:00,"MOOS2",997.142639695918
2020-06-16 03:00:00,"MOOS2",995.846815478977
2020-06-16 03:15:00,"MOOS2",992.607254936629
2020-06-16 03:30:00,"MOOS2",995.846815478977
2020-06-16 03:45:00,"MOOS2",995.846815478977
2020-06-16 04:00:00,"MOOS2",995.846815478977
2020-06-16 04:15:00,"MOOS2",995.846815478977
2020-06-16 04:30:00,"MOOS2",997.304617723035
2020-06-16 04:45:00,"MOOS2",994.227035207805
2020-06-16 05:00:00,"MOOS2",994.227035207805
2020-06-16 05:15:00,"MOOS2",992.607254936629
2020-06-16 05:30:00,"MOOS2",992.607254936629
2020-06-16 05:45:00,"MOOS2",991.149452692574
2020-06-16 06:00:00,"MOOS2",991.149452692574
2020-06-16 06:15:00,"MOOS2",988.07187017734
2020-06-16 06:30:00,"MOOS2",989.529672421399
2020-06-16 06:45:00,"MOOS2",989.529672421399
2020-06-16 07:00:00,"MOOS2",988.233848204462
2020-06-16 07:15:00,"MOOS2",988.233848204462
2020-06-16 07:30:00,"MOOS2",986.614067933286
2020-06-16 07:45:00,"MOOS2",986.614067933286
2020-06-16 08:00:00,"MOOS2",983.698463445173
2020-06-16 08:15:00,"MOOS2",986.938023987521
2020-06-16 08:30:00,"MOOS2",986.938023987521
2020-06-16 08:45:00,"MOOS2",985.318243716345
2020-06-16 09:00:00,"MOOS2",983.698463445173
2020-06-16 09:15:00,"MOOS2",985.318243716345
2020-06-16 09:30:00,"MOOS2",986.938023987521
2020-06-16 09:45:00,"MOOS2",985.318243716345
2020-06-16 10:00:00,"MOOS2",986.938023987521
2020-06-16 10:15:00,"MOOS2",985.318243716345
2020-06-16 10:30:00,"MOOS2",985.318243716345
2020-06-16 10:45:00,"MOOS2",988.233848204462
2020-06-16 11:00:00,"MOOS2",991.311430719692
2020-06-16 11:15:00,"MOOS2",989.853628475634
2020-06-16 11:30:00,"MOOS2",992.607254936629
2020-06-16 11:45:00,"MOOS2",991.149452692574
2020-06-16 12:00:00,"MOOS2",989.367694394285
2020-06-16 12:15:00,"MOOS2",989.367694394285
2020-06-16 12:30:00,"MOOS2",989.205716367163
2020-06-16 12:45:00,"MOOS2",988.881760312932
2020-06-16 13:00:00,"MOOS2",984.184397526526
2020-06-16 13:15:00,"MOOS2",988.719782285811
2020-06-16 13:30:00,"MOOS2",985.64219977058
2020-06-16 13:45:00,"MOOS2",986.938023987521
2020-06-16 14:00:00,"MOOS2",986.938023987521
2020-06-16 14:15:00,"MOOS2",986.614067933286
2020-06-16 14:30:00,"MOOS2",988.233848204462
2020-06-16 14:45:00,"MOOS2",983.536485418055
2020-06-16 15:00:00,"MOOS2",980.296924875707
2020-06-16 15:15:00,"MOOS2",979.972968821472
2020-06-16 15:30:00,"MOOS2",978.3531885503
2020-06-16 15:45:00,"MOOS2",976.571430252006
2020-06-16 16:00:00,"MOOS2",973.493847736776
2020-06-16 16:15:00,"MOOS2",973.331869709658
2020-06-16 16:30:00,"MOOS2",968.634506923256
2020-06-16 16:45:00,"MOOS2",969.930331140193
2020-06-16 17:00:00,"MOOS2",965.23296835379
2020-06-16 17:15:00,"MOOS2",960.535605567384
2020-06-16 17:30:00,"MOOS2",960.535605567384
2020-06-16 17:45:00,"MOOS2",958.75384726909
2020-06-16 18:00:00,"MOOS2",957.134066997918
2020-06-16 18:15:00,"MOOS2",957.134066997918
2020-06-16 18:30:00,"MOOS2",952.436704211512
2020-06-16 18:45:00,"MOOS2",950.978901967454
2020-06-16 19:00:00,"MOOS2",949.359121696281
2020-06-16 19:15:00,"MOOS2",949.359121696281
2020-06-16 19:30:00,"MOOS2",949.197143669164
2020-06-16 19:45:00,"MOOS2",950.654945913222
2020-06-16 20:00:00,"MOOS2",949.197143669164
2020-06-16 20:15:00,"MOOS2",949.197143669164
2020-06-16 20:30:00,"MOOS2",947.577363397988
2020-06-16 20:45:00,"MOOS2",945.957583126816
2020-06-16 21:00:00,"MOOS2",944.499780882761
2020-06-16 21:15:00,"MOOS2",944.499780882761
2020-06-16 21:30:00,"MOOS2",945.957583126816
2020-06-16 21:45:00,"MOOS2",945.957583126816
2020-06-16 22:00:00,"MOOS2",942.880000611585
2020-06-16 22:15:00,"MOOS2",945.957583126816
2020-06-16 22:30:00,"MOOS2",944.499780882761
2020-06-16 22:45:00,"MOOS2",942.880000611585
2020-06-16 23:00:00,"MOOS2",944.499780882761
2020-06-16 23:15:00,"MOOS2",941.422198367527
2020-06-16 23:30:00,"MOOS2",941.422198367527
2020-06-16 23:45:00,"MOOS2",939.802418096355
2020-06-17,"MOOS2",941.422198367527
2020-06-17 00:15:00,"MOOS2",941.422198367527
2020-06-17 00:30:00,"MOOS2",942.880000611585
2020-06-17 00:45:00,"MOOS2",939.802418096355
2020-06-17 01:00:00,"MOOS2",940.12637415059
2020-06-17 01:15:00,"MOOS2",936.886813608242
2020-06-17 01:30:00,"MOOS2",938.506593879414
2020-06-17 01:45:00,"MOOS2",935.429011364184
2020-06-17 02:00:00,"MOOS2",936.886813608242
2020-06-17 02:15:00,"MOOS2",933.809231093011
2020-06-17 02:30:00,"MOOS2",933.809231093011
2020-06-17 02:45:00,"MOOS2",935.429011364184
2020-06-17 03:00:00,"MOOS2",933.809231093011
2020-06-17 03:15:00,"MOOS2",933.809231093011
2020-06-17 03:30:00,"MOOS2",935.429011364184
2020-06-17 03:45:00,"MOOS2",935.429011364184
2020-06-17 04:00:00,"MOOS2",936.886813608242
2020-06-17 04:15:00,"MOOS2",932.513406876071
2020-06-17 04:30:00,"MOOS2",934.133187147243
2020-06-17 04:45:00,"MOOS2",929.43582436084
2020-06-17 05:00:00,"MOOS2",927.816044089665
2020-06-17 05:15:00,"MOOS2",924.738461574434
2020-06-17 05:30:00,"MOOS2",926.358241845606
2020-06-17 05:45:00,"MOOS2",923.442637357493
2020-06-17 06:00:00,"MOOS2",926.520219872727
2020-06-17 06:15:00,"MOOS2",924.900439601552
2020-06-17 06:30:00,"MOOS2",923.442637357493
2020-06-17 06:45:00,"MOOS2",920.365054842267
2020-06-17 07:00:00,"MOOS2",920.365054842267
2020-06-17 07:15:00,"MOOS2",918.745274571091
2020-06-17 07:30:00,"MOOS2",915.829670082978
2020-06-17 07:45:00,"MOOS2",912.752087567747
2020-06-17 08:00:00,"MOOS2",914.37186783892
2020-06-17 08:15:00,"MOOS2",914.37186783892
2020-06-17 08:30:00,"MOOS2",913.076043621983
2020-06-17 08:45:00,"MOOS2",909.836483079634
2020-06-17 09:00:00,"MOOS2",908.378680835576
2020-06-17 09:15:00,"MOOS2",908.378680835576
2020-06-17 09:30:00,"MOOS2",906.7589005644
2020-06-17 09:45:00,"MOOS2",906.7589005644
2020-06-17 10:00:00,"MOOS2",905.301098320346
2020-06-17 10:15:00,"MOOS2",902.061537777998
2020-06-17 10:30:00,"MOOS2",900.603735533939
2020-06-17 10:45:00,"MOOS2",898.983955262764
2020-06-17 11:00:00,"MOOS2",901.89955975088
2020-06-17 11:15:00,"MOOS2",898.82197723565
2020-06-17 11:30:00,"MOOS2",897.202196964474
2020-06-17 11:45:00,"MOOS2",894.124614449243
2020-06-17 12:00:00,"MOOS2",893.800658395008
2020-06-17 12:15:00,"MOOS2",893.800658395008
