"Site","DateTime","Q"
"VAUL",2019-05-10 15:00:00,274.757665283275
"VAUL",2019-05-22 12:00:00,274.928922776618
"VAUL",2019-06-07 17:45:00,273.72928202827
"VAUL",2019-06-07 18:00:00,289.012252636302
"VAUL",2019-06-07 18:15:00,311.936708548351
"VAUL",2019-06-07 18:30:00,329.766840924388
"VAUL",2019-06-07 18:45:00,356.512039488445
"VAUL",2019-06-07 19:00:00,388.351561588512
"VAUL",2019-06-07 19:15:00,421.464664572582
"VAUL",2019-06-07 19:30:00,435.474054296612
"VAUL",2019-06-07 19:45:00,445.662701368633
"VAUL",2019-06-07 20:00:00,450.757024904644
"VAUL",2019-06-07 20:15:00,445.662701368633
"VAUL",2019-06-07 20:30:00,445.662701368633
"VAUL",2019-06-07 20:45:00,448.209863136639
"VAUL",2019-06-07 21:00:00,446.936282252636
"VAUL",2019-06-07 21:15:00,446.936282252636
"VAUL",2019-06-07 21:30:00,445.662701368633
"VAUL",2019-06-07 21:45:00,443.115539600628
"VAUL",2019-06-07 22:00:00,440.568377832623
"VAUL",2019-06-07 22:15:00,434.200473412609
"VAUL",2019-06-07 22:30:00,431.653311644604
"VAUL",2019-06-07 22:45:00,434.200473412609
"VAUL",2019-06-07 23:00:00,429.106149876598
"VAUL",2019-06-07 23:15:00,422.738245456585
"VAUL",2019-06-07 23:30:00,422.738245456585
"VAUL",2019-06-07 23:45:00,422.738245456585
"VAUL",2019-06-08,416.370341036571
"VAUL",2019-06-08 00:15:00,410.002436616558
"VAUL",2019-06-08 00:30:00,406.18169396455
"VAUL",2019-06-08 00:45:00,406.18169396455
"VAUL",2019-06-08 01:00:00,401.087370428539
"VAUL",2019-06-08 01:15:00,402.360951312542
"VAUL",2019-06-08 01:30:00,395.993046892528
"VAUL",2019-06-08 01:45:00,393.445885124523
"VAUL",2019-06-08 02:00:00,389.625142472515
"VAUL",2019-06-08 02:15:00,389.625142472515
"VAUL",2019-06-08 02:30:00,385.804399820507
"VAUL",2019-06-08 02:45:00,383.257238052501
"VAUL",2019-06-08 03:00:00,381.983657168499
"VAUL",2019-06-08 03:15:00,376.889333632488
"VAUL",2019-06-08 03:30:00,376.889333632488
"VAUL",2019-06-08 03:45:00,376.889333632488
"VAUL",2019-06-08 04:00:00,375.615752748485
"VAUL",2019-06-08 04:15:00,378.162914516491
"VAUL",2019-06-08 04:30:00,371.795010096477
"VAUL",2019-06-08 04:45:00,370.521429212475
"VAUL",2019-06-08 05:00:00,370.521429212475
"VAUL",2019-06-08 05:15:00,366.700686560466
"VAUL",2019-06-08 05:30:00,364.153524792461
"VAUL",2019-06-08 05:45:00,365.427105676464
"VAUL",2019-06-08 06:00:00,361.606363024456
