"Site","DateTime","Q"
"STRT",2021-05-05 18:15:00,NA
"STRT",2021-05-05 18:30:00,NA
"STRT",2021-05-05 18:45:00,NA
"STRT",2021-05-05 19:00:00,NA
"STRT",2021-05-05 19:15:00,NA
"STRT",2021-05-05 19:30:00,NA
"STRT",2021-05-05 19:45:00,NA
"STRT",2021-05-05 20:00:00,NA
"STRT",2021-05-05 20:15:00,NA
"STRT",2021-05-05 20:30:00,NA
"STRT",2021-05-05 20:45:00,NA
"STRT",2021-05-05 21:00:00,NA
"STRT",2021-05-05 21:15:00,NA
"STRT",2021-05-05 21:30:00,NA
"STRT",2021-05-05 21:45:00,NA
"STRT",2021-05-05 22:00:00,NA
"STRT",2021-05-05 22:15:00,NA
"STRT",2021-05-05 22:30:00,NA
"STRT",2021-05-05 22:45:00,NA
"STRT",2021-05-05 23:00:00,NA
"STRT",2021-05-05 23:15:00,NA
"STRT",2021-05-05 23:30:00,NA
"STRT",2021-05-05 23:45:00,NA
"STRT",2021-05-06 00:00:00,NA
"STRT",2021-05-06 00:15:00,NA
"STRT",2021-05-06 00:30:00,NA
"STRT",2021-05-06 00:45:00,NA
"STRT",2021-05-06 01:00:00,NA
"STRT",2021-05-06 01:15:00,NA
"STRT",2021-05-06 01:30:00,NA
"STRT",2021-05-06 01:45:00,NA
"STRT",2021-05-06 02:00:00,NA
"STRT",2021-05-06 02:15:00,NA
"STRT",2021-05-06 02:30:00,NA
"STRT",2021-05-06 02:45:00,NA
"STRT",2021-05-06 03:00:00,NA
"STRT",2021-05-06 03:15:00,NA
"STRT",2021-05-06 03:30:00,NA
"STRT",2021-05-06 03:45:00,NA
"STRT",2021-05-06 04:00:00,NA
"STRT",2021-05-06 04:15:00,NA
"STRT",2021-05-06 04:30:00,NA
"STRT",2021-05-06 04:45:00,NA
"STRT",2021-05-06 05:00:00,NA
"STRT",2021-05-06 05:15:00,NA
"STRT",2021-05-06 05:30:00,NA
"STRT",2021-05-06 05:45:00,NA
"STRT",2021-05-06 06:00:00,NA
"STRT",2021-05-06 06:15:00,NA
"STRT",2021-05-06 06:30:00,NA
"STRT",2021-05-06 06:45:00,NA
"STRT",2021-05-06 07:00:00,NA
"STRT",2021-05-06 07:15:00,NA
"STRT",2021-05-06 07:30:00,NA
"STRT",2021-05-06 07:45:00,NA
"STRT",2021-05-06 08:00:00,NA
"STRT",2021-05-06 08:15:00,NA
"STRT",2021-05-06 08:30:00,NA
"STRT",2021-05-06 08:45:00,NA
"STRT",2021-05-06 09:00:00,NA
"STRT",2021-05-06 09:15:00,NA
"STRT",2021-05-06 09:30:00,NA
"STRT",2021-05-06 09:45:00,NA
"STRT",2021-05-06 10:00:00,NA
"STRT",2021-05-06 10:15:00,NA
"STRT",2021-05-06 10:30:00,NA
"STRT",2021-05-06 10:45:00,NA
"STRT",2021-05-06 11:00:00,NA
"STRT",2021-05-06 11:15:00,NA
"STRT",2021-05-06 11:30:00,NA
"STRT",2021-05-06 11:45:00,NA
"STRT",2021-05-06 12:00:00,NA
"STRT",2021-05-06 12:15:00,NA
"STRT",2021-05-06 12:30:00,NA
"STRT",2021-05-06 12:45:00,NA
"STRT",2021-05-06 13:00:00,NA
"STRT",2021-05-06 13:15:00,NA
"STRT",2021-05-06 13:30:00,NA
"STRT",2021-05-06 13:45:00,NA
"STRT",2021-05-06 14:00:00,NA
"STRT",2021-05-06 14:15:00,NA
"STRT",2021-05-06 14:30:00,NA
"STRT",2021-05-06 14:45:00,NA
"STRT",2021-05-06 15:00:00,NA
"STRT",2021-05-06 15:15:00,NA
"STRT",2021-05-06 15:30:00,NA
"STRT",2021-05-06 15:45:00,NA
"STRT",2021-05-06 16:00:00,NA
"STRT",2021-05-06 16:15:00,NA
"STRT",2021-05-06 16:30:00,NA
"STRT",2021-05-06 16:45:00,NA
"STRT",2021-05-06 17:00:00,NA
"STRT",2021-05-06 17:15:00,NA
"STRT",2021-05-06 17:30:00,NA
"STRT",2021-05-06 17:45:00,NA
"STRT",2021-05-06 18:00:00,NA
"STRT",2021-05-06 18:15:00,NA
"STRT",2021-05-06 18:30:00,NA
"STRT",2021-05-06 18:45:00,NA
"STRT",2021-05-06 19:00:00,NA
"STRT",2021-05-06 19:15:00,NA
"STRT",2021-05-06 19:30:00,NA
"STRT",2021-05-06 19:45:00,NA
"STRT",2021-05-06 20:00:00,NA
"STRT",2021-05-06 20:15:00,NA
"STRT",2021-05-06 20:30:00,NA
"STRT",2021-05-06 20:45:00,NA
"STRT",2021-05-06 21:00:00,NA
"STRT",2021-05-06 21:15:00,NA
"STRT",2021-05-06 21:30:00,NA
"STRT",2021-05-06 21:45:00,NA
"STRT",2021-05-06 22:00:00,NA
"STRT",2021-05-06 22:15:00,NA
"STRT",2021-05-06 22:30:00,NA
"STRT",2021-05-06 22:45:00,NA
"STRT",2021-05-06 23:00:00,NA
"STRT",2021-05-06 23:15:00,NA
"STRT",2021-05-06 23:30:00,NA
"STRT",2021-05-06 23:45:00,NA
"STRT",2021-05-07 00:00:00,NA
"STRT",2021-05-07 00:15:00,NA
"STRT",2021-05-07 00:30:00,NA
"STRT",2021-05-07 00:45:00,NA
"STRT",2021-05-07 01:00:00,NA
"STRT",2021-05-07 01:15:00,NA
"STRT",2021-05-07 01:30:00,NA
"STRT",2021-05-07 01:45:00,NA
"STRT",2021-05-07 02:00:00,NA
"STRT",2021-05-07 02:15:00,NA
"STRT",2021-05-07 02:30:00,NA
"STRT",2021-05-07 02:45:00,NA
"STRT",2021-05-07 03:00:00,NA
"STRT",2021-05-07 03:15:00,NA
"STRT",2021-05-07 03:30:00,NA
"STRT",2021-05-07 03:45:00,NA
"STRT",2021-05-07 04:00:00,NA
"STRT",2021-05-07 04:15:00,NA
"STRT",2021-05-07 04:30:00,NA
"STRT",2021-05-07 04:45:00,NA
"STRT",2021-05-07 05:00:00,NA
"STRT",2021-05-07 05:15:00,NA
"STRT",2021-05-07 05:30:00,NA
"STRT",2021-05-07 05:45:00,NA
"STRT",2021-05-07 06:00:00,NA
"STRT",2021-05-07 06:15:00,NA
"STRT",2021-05-07 06:30:00,NA
"STRT",2021-05-07 06:45:00,NA
"STRT",2021-05-07 07:00:00,NA
"STRT",2021-05-07 07:15:00,NA
"STRT",2021-05-07 07:30:00,NA
"STRT",2021-05-07 07:45:00,NA
"STRT",2021-05-07 08:00:00,NA
"STRT",2021-05-07 08:15:00,NA
"STRT",2021-05-07 08:30:00,NA
"STRT",2021-05-07 08:45:00,NA
"STRT",2021-05-07 09:00:00,NA
"STRT",2021-05-07 09:15:00,NA
"STRT",2021-05-07 09:30:00,NA
"STRT",2021-05-07 09:45:00,NA
"STRT",2021-05-07 10:00:00,NA
"STRT",2021-05-07 10:15:00,NA
"STRT",2021-05-07 10:30:00,NA
"STRT",2021-05-07 10:45:00,NA
"STRT",2021-05-07 11:00:00,NA
"STRT",2021-05-07 11:15:00,NA
"STRT",2021-05-07 11:30:00,NA
"STRT",2021-05-07 11:45:00,NA
"STRT",2021-05-07 12:00:00,NA
"STRT",2021-05-07 12:15:00,NA
"STRT",2021-05-07 12:30:00,NA
"STRT",2021-05-07 12:45:00,NA
"STRT",2021-05-07 13:00:00,NA
"STRT",2021-05-07 13:15:00,NA
"STRT",2021-05-07 13:30:00,NA
"STRT",2021-05-07 13:45:00,NA
"STRT",2021-05-07 14:00:00,NA
"STRT",2021-05-07 14:15:00,NA
"STRT",2021-05-07 14:30:00,NA
"STRT",2021-05-07 14:45:00,NA
"STRT",2021-05-07 15:00:00,NA
"STRT",2021-05-07 15:15:00,NA
"STRT",2021-05-07 15:30:00,NA
"STRT",2021-05-07 15:45:00,NA
"STRT",2021-05-07 16:00:00,NA
"STRT",2021-05-07 16:15:00,NA
"STRT",2021-05-07 16:30:00,NA
"STRT",2021-05-07 16:45:00,NA
"STRT",2021-05-07 17:00:00,2212.60754884989
"STRT",2021-05-07 17:15:00,2220.53452804859
"STRT",2021-05-07 17:30:00,2228.4615072473
"STRT",2021-05-07 17:45:00,2200.71708005178
"STRT",2021-05-07 18:00:00,2228.4615072473
"STRT",2021-05-07 18:15:00,2192.79010085296
"STRT",2021-05-07 18:30:00,2192.79010085296
"STRT",2021-05-07 18:45:00,2192.79010085296
"STRT",2021-05-07 19:00:00,2188.82661125378
"STRT",2021-05-07 19:15:00,2188.82661125378
"STRT",2021-05-07 19:30:00,2176.93614245555
"STRT",2021-05-07 19:45:00,2180.89963205496
"STRT",2021-05-07 20:00:00,2196.75359045237
"STRT",2021-05-07 20:15:00,2192.79010085296
"STRT",2021-05-07 20:30:00,2192.79010085296
"STRT",2021-05-07 20:45:00,2208.6440592506
"STRT",2021-05-07 21:00:00,2196.75359045237
"STRT",2021-05-07 21:15:00,2208.6440592506
"STRT",2021-05-07 21:30:00,2208.6440592506
"STRT",2021-05-07 21:45:00,2204.68056965119
"STRT",2021-05-07 22:00:00,2216.57103844918
"STRT",2021-05-07 22:15:00,2208.6440592506
"STRT",2021-05-07 22:30:00,2220.53452804859
"STRT",2021-05-07 22:45:00,2216.57103844918
"STRT",2021-05-07 23:00:00,2212.60754884989
"STRT",2021-05-07 23:15:00,2220.53452804859
"STRT",2021-05-07 23:30:00,2216.57103844918
"STRT",2021-05-07 23:45:00,2236.38848644611
"STRT",2021-05-08 00:00:00,2228.4615072473
"STRT",2021-05-08 00:15:00,2208.6440592506
"STRT",2021-05-08 00:30:00,2200.71708005178
"STRT",2021-05-08 00:45:00,2188.82661125378
"STRT",2021-05-08 01:00:00,2180.89963205496
"STRT",2021-05-08 01:15:00,2161.08218405815
"STRT",2021-05-08 01:30:00,2161.08218405815
"STRT",2021-05-08 01:45:00,2149.19171526004
"STRT",2021-05-08 02:00:00,2137.30124646204
"STRT",2021-05-08 02:15:00,2121.44728806452
"STRT",2021-05-08 02:30:00,2117.48379846523
"STRT",2021-05-08 02:45:00,2101.6298400677
"STRT",2021-05-08 03:00:00,2089.73937126959
"STRT",2021-05-08 03:15:00,2097.66635046829
"STRT",2021-05-08 03:30:00,2085.7758816703
"STRT",2021-05-08 03:45:00,2081.81239207089
"STRT",2021-05-08 04:00:00,2077.84890247148
"STRT",2021-05-08 04:15:00,2081.81239207089
"STRT",2021-05-08 04:30:00,2077.84890247148
"STRT",2021-05-08 04:45:00,2065.95843367348
"STRT",2021-05-08 05:00:00,2065.95843367348
"STRT",2021-05-08 05:15:00,2065.95843367348
"STRT",2021-05-08 05:30:00,2077.84890247148
"STRT",2021-05-08 05:45:00,2081.81239207089
"STRT",2021-05-08 06:00:00,2061.99494407407
"STRT",2021-05-08 06:15:00,2085.7758816703
"STRT",2021-05-08 06:30:00,2097.66635046829
"STRT",2021-05-08 06:45:00,2077.84890247148
"STRT",2021-05-08 07:00:00,2077.84890247148
"STRT",2021-05-08 07:15:00,2093.702860869
"STRT",2021-05-08 07:30:00,2097.66635046829
"STRT",2021-05-08 07:45:00,2097.66635046829
"STRT",2021-05-08 08:00:00,2093.702860869
"STRT",2021-05-08 08:15:00,2093.702860869
"STRT",2021-05-08 08:30:00,2089.73937126959
"STRT",2021-05-08 08:45:00,2101.6298400677
"STRT",2021-05-08 09:00:00,2101.6298400677
"STRT",2021-05-08 09:15:00,2117.48379846523
"STRT",2021-05-08 09:30:00,2133.33775686263
"STRT",2021-05-08 09:45:00,2169.00916325685
"STRT",2021-05-08 10:00:00,2200.71708005178
"STRT",2021-05-08 10:15:00,2204.68056965119
"STRT",2021-05-08 10:30:00,2232.4249968467
"STRT",2021-05-08 10:45:00,2252.24244484352
"STRT",2021-05-08 11:00:00,2264.13291364152
"STRT",2021-05-08 11:15:00,2252.24244484352
"STRT",2021-05-08 11:30:00,2232.4249968467
"STRT",2021-05-08 11:45:00,2212.60754884989
"STRT",2021-05-08 12:00:00,2256.20593444293
"STRT",2021-05-08 12:15:00,2220.53452804859
"STRT",2021-05-08 12:30:00,2208.6440592506
"STRT",2021-05-08 12:45:00,2109.55681926641
"STRT",2021-05-08 13:00:00,2109.55681926641
"STRT",2021-05-08 13:15:00,2081.81239207089
"STRT",2021-05-08 13:30:00,2058.03145447467
"STRT",2021-05-08 13:45:00,2050.10447527596
"STRT",2021-05-08 14:00:00,2046.14098567667
"STRT",2021-05-08 14:15:00,2014.43306888174
"STRT",2021-05-08 14:30:00,1978.76166248741
"STRT",2021-05-08 14:45:00,1974.79817288811
"STRT",2021-05-08 15:00:00,2089.73937126959
"STRT",2021-05-08 15:15:00,2105.59332966711
"STRT",2021-05-08 15:30:00,2065.95843367348
"STRT",2021-05-08 15:45:00,2038.21400647785
"STRT",2021-05-08 16:00:00,2006.50608968292
"STRT",2021-05-08 16:15:00,2022.36004808045
"STRT",2021-05-08 16:30:00,2002.54260008351
"STRT",2021-05-08 16:45:00,2002.54260008351
"STRT",2021-05-08 17:00:00,1982.72515208682
"STRT",2021-05-08 17:15:00,1982.72515208682
"STRT",2021-05-08 17:30:00,1966.87119368941
"STRT",2021-05-08 17:45:00,1966.87119368941
"STRT",2021-05-08 18:00:00,1958.94421449059
"STRT",2021-05-08 18:15:00,1943.09025609319
"STRT",2021-05-08 18:30:00,1911.38233929826
"STRT",2021-05-08 18:45:00,1867.78395370522
"STRT",2021-05-08 19:00:00,1863.82046410593
"STRT",2021-05-08 19:15:00,1844.00301610911
"STRT",2021-05-08 19:30:00,1855.89348490722
"STRT",2021-05-08 19:45:00,1844.00301610911
"STRT",2021-05-08 20:00:00,1844.00301610911
"STRT",2021-05-08 20:15:00,1840.0395265097
"STRT",2021-05-08 20:30:00,1840.0395265097
"STRT",2021-05-08 20:45:00,1824.1855681123
"STRT",2021-05-08 21:00:00,1828.14905771171
"STRT",2021-05-08 21:15:00,1836.07603691029
"STRT",2021-05-08 21:30:00,1828.14905771171
"STRT",2021-05-08 21:45:00,1832.112547311
"STRT",2021-05-08 22:00:00,1832.112547311
"STRT",2021-05-08 22:15:00,1820.22207851289
"STRT",2021-05-08 22:30:00,1816.25858891348
"STRT",2021-05-08 22:45:00,1832.112547311
"STRT",2021-05-08 23:00:00,1832.112547311
"STRT",2021-05-08 23:15:00,1844.00301610911
"STRT",2021-05-08 23:30:00,1828.14905771171
"STRT",2021-05-08 23:45:00,1824.1855681123
"STRT",2021-05-09 00:00:00,1824.1855681123
"STRT",2021-05-09 00:15:00,1824.1855681123
"STRT",2021-05-09 00:30:00,1804.36812011548
"STRT",2021-05-09 00:45:00,1812.29509931407
"STRT",2021-05-09 01:00:00,1788.51416171796
"STRT",2021-05-09 01:15:00,1784.55067211867
"STRT",2021-05-09 01:30:00,1776.62369291997
"STRT",2021-05-09 01:45:00,1764.73322412185
"STRT",2021-05-09 02:00:00,1752.84275532374
"STRT",2021-05-09 02:15:00,1756.80624492315
"STRT",2021-05-09 02:30:00,1752.84275532374
"STRT",2021-05-09 02:45:00,1733.02530732693
"STRT",2021-05-09 03:00:00,1748.87926572433
"STRT",2021-05-09 03:15:00,1733.02530732693
"STRT",2021-05-09 03:30:00,1725.09832812822
"STRT",2021-05-09 03:45:00,1717.17134892952
"STRT",2021-05-09 04:00:00,1729.06181772752
"STRT",2021-05-09 04:15:00,1717.17134892952
"STRT",2021-05-09 04:30:00,1697.35390093259
"STRT",2021-05-09 04:45:00,1709.2443697307
"STRT",2021-05-09 05:00:00,1689.426921734
"STRT",2021-05-09 05:15:00,1677.53645293578
"STRT",2021-05-09 05:30:00,1661.68249453837
"STRT",2021-05-09 05:45:00,1653.75551533967
"STRT",2021-05-09 06:00:00,1645.82853614097
"STRT",2021-05-09 06:15:00,1629.97457774344
"STRT",2021-05-09 06:30:00,1610.15712974663
"STRT",2021-05-09 06:45:00,1606.19364014722
"STRT",2021-05-09 07:00:00,1586.37619215052
"STRT",2021-05-09 07:15:00,1582.41270255111
"STRT",2021-05-09 07:30:00,1586.37619215052
"STRT",2021-05-09 07:45:00,1578.4492129517
"STRT",2021-05-09 08:00:00,1570.522233753
"STRT",2021-05-09 08:15:00,1550.7047857563
"STRT",2021-05-09 08:30:00,1554.66827535548
"STRT",2021-05-09 08:45:00,1538.81431695807
"STRT",2021-05-09 09:00:00,1534.85082735878
"STRT",2021-05-09 09:15:00,1507.10640016315
"STRT",2021-05-09 09:30:00,1511.06988976256
"STRT",2021-05-09 09:45:00,1479.36197296774
"STRT",2021-05-09 10:00:00,1483.32546256704
"STRT",2021-05-09 10:15:00,1463.50801457022
"STRT",2021-05-09 10:30:00,1475.39848336834
"STRT",2021-05-09 10:45:00,1487.28895216633
"STRT",2021-05-09 11:00:00,1447.65405617282
"STRT",2021-05-09 11:15:00,1463.50801457022
"STRT",2021-05-09 11:30:00,1447.65405617282
"STRT",2021-05-09 11:45:00,1451.61754577211
"STRT",2021-05-09 12:00:00,1447.65405617282
"STRT",2021-05-09 12:15:00,1439.727076974
"STRT",2021-05-09 12:30:00,1427.836608176
"STRT",2021-05-09 12:45:00,1404.05567057978
"STRT",2021-05-09 13:00:00,1404.05567057978
"STRT",2021-05-09 13:15:00,1404.05567057978
"STRT",2021-05-09 13:30:00,1388.20171218226
"STRT",2021-05-09 13:45:00,1388.20171218226
"STRT",2021-05-09 14:00:00,1376.31124338426
"STRT",2021-05-09 14:15:00,1368.38426418544
"STRT",2021-05-09 14:30:00,1340.63983698993
"STRT",2021-05-09 14:45:00,1348.56681618863
"STRT",2021-05-09 15:00:00,1324.78587859252
"STRT",2021-05-09 15:15:00,1328.74936819181
"STRT",2021-05-09 15:30:00,1301.0049409963
"STRT",2021-05-09 15:45:00,1293.07796179759
"STRT",2021-05-09 16:00:00,1277.22400340007
"STRT",2021-05-09 16:15:00,1269.29702420149
"STRT",2021-05-09 16:30:00,1269.29702420149
"STRT",2021-05-09 16:45:00,1241.55259700585
"STRT",2021-05-09 17:00:00,1225.69863860833
"STRT",2021-05-09 17:15:00,1197.95421141293
"STRT",2021-05-09 17:30:00,1182.10025301541
"STRT",2021-05-09 17:45:00,1182.10025301541
"STRT",2021-05-09 18:00:00,1182.10025301541
"STRT",2021-05-09 18:15:00,1186.06374261482
"STRT",2021-05-09 18:30:00,1170.20978421741
"STRT",2021-05-09 18:45:00,1158.31931541918
"STRT",2021-05-09 19:00:00,1138.50186742237
"STRT",2021-05-09 19:15:00,1154.35582581989
"STRT",2021-05-09 19:30:00,1130.57488822367
"STRT",2021-05-09 19:45:00,1142.46535702178
"STRT",2021-05-09 20:00:00,1130.57488822367
"STRT",2021-05-09 20:15:00,1130.57488822367
"STRT",2021-05-09 20:30:00,1134.53837782308
"STRT",2021-05-09 20:45:00,1118.68441942567
"STRT",2021-05-09 21:00:00,1122.64790902496
"STRT",2021-05-09 21:15:00,1114.72092982626
"STRT",2021-05-09 21:30:00,1114.72092982626
"STRT",2021-05-09 21:45:00,1106.79395062744
"STRT",2021-05-09 22:00:00,1122.64790902496
"STRT",2021-05-09 22:15:00,1114.72092982626
"STRT",2021-05-09 22:30:00,1106.79395062744
"STRT",2021-05-09 22:45:00,1110.75744022685
"STRT",2021-05-09 23:00:00,1297.04145139689
"STRT",2021-05-09 23:15:00,1205.88119061163
"STRT",2021-05-09 23:30:00,1150.3923362206
"STRT",2021-05-09 23:45:00,1142.46535702178
"STRT",2021-05-10 00:00:00,1090.93999223004
"STRT",2021-05-10 00:15:00,1090.93999223004
"STRT",2021-05-10 00:30:00,1098.86697142886
"STRT",2021-05-10 00:45:00,1083.01301303133
"STRT",2021-05-10 01:00:00,1083.01301303133
"STRT",2021-05-10 01:15:00,1075.08603383263
"STRT",2021-05-10 01:30:00,1067.15905463393
"STRT",2021-05-10 01:45:00,1083.01301303133
"STRT",2021-05-10 02:00:00,1094.90348182945
"STRT",2021-05-10 02:15:00,1098.86697142886
"STRT",2021-05-10 02:30:00,1094.90348182945
"STRT",2021-05-10 02:45:00,1094.90348182945
"STRT",2021-05-10 03:00:00,1071.12254423322
"STRT",2021-05-10 03:15:00,1067.15905463393
"STRT",2021-05-10 03:30:00,1063.19556503452
"STRT",2021-05-10 03:45:00,1059.23207543511
"STRT",2021-05-10 04:00:00,1047.34160663711
"STRT",2021-05-10 04:15:00,1067.15905463393
"STRT",2021-05-10 04:30:00,1067.15905463393
"STRT",2021-05-10 04:45:00,1075.08603383263
"STRT",2021-05-10 05:00:00,1075.08603383263
"STRT",2021-05-10 05:15:00,1079.04952343204
"STRT",2021-05-10 05:30:00,1079.04952343204
"STRT",2021-05-10 05:45:00,1051.30509623641
"STRT",2021-05-10 06:00:00,1059.23207543511
"STRT",2021-05-10 06:15:00,1059.23207543511
"STRT",2021-05-10 06:30:00,1047.34160663711
"STRT",2021-05-10 06:45:00,1039.41462743829
"STRT",2021-05-10 07:00:00,1039.41462743829
"STRT",2021-05-10 07:15:00,1023.56066904089
"STRT",2021-05-10 07:30:00,1027.5241586403
"STRT",2021-05-10 07:45:00,1023.56066904089
"STRT",2021-05-10 08:00:00,1015.63368984219
"STRT",2021-05-10 08:15:00,1027.5241586403
"STRT",2021-05-10 08:30:00,999.779731444665
"STRT",2021-05-10 08:45:00,991.852752245963
"STRT",2021-05-10 09:00:00,983.92577304726
"STRT",2021-05-10 09:15:00,983.92577304726
"STRT",2021-05-10 09:30:00,999.779731444665
"STRT",2021-05-10 09:45:00,975.998793848557
"STRT",2021-05-10 10:00:00,968.071814649738
"STRT",2021-05-10 10:15:00,964.108325050445
"STRT",2021-05-10 10:30:00,948.254366652924
"STRT",2021-05-10 10:45:00,972.035304249148
"STRT",2021-05-10 11:00:00,960.144835451152
"STRT",2021-05-10 11:15:00,979.962283447967
"STRT",2021-05-10 11:30:00,983.92577304726
"STRT",2021-05-10 11:45:00,968.071814649738
"STRT",2021-05-10 12:00:00,975.998793848557
"STRT",2021-05-10 12:15:00,972.035304249148
"STRT",2021-05-10 12:30:00,968.071814649738
"STRT",2021-05-10 12:45:00,979.962283447967
"STRT",2021-05-10 13:00:00,991.852752245963
"STRT",2021-05-10 13:15:00,987.889262646553
"STRT",2021-05-10 13:30:00,956.181345851743
"STRT",2021-05-10 13:45:00,1003.74322104407
"STRT",2021-05-10 14:00:00,983.92577304726
"STRT",2021-05-10 14:15:00,979.962283447967
"STRT",2021-05-10 14:30:00,972.035304249148
"STRT",2021-05-10 14:45:00,983.92577304726
"STRT",2021-05-10 15:00:00,964.108325050445
"STRT",2021-05-10 15:15:00,940.327387454221
"STRT",2021-05-10 15:30:00,956.181345851743
"STRT",2021-05-10 15:45:00,944.290877053631
"STRT",2021-05-10 16:00:00,964.108325050445
"STRT",2021-05-10 16:15:00,936.363897854928
"STRT",2021-05-10 16:30:00,948.254366652924
"STRT",2021-05-10 16:45:00,995.816241845372
"STRT",2021-05-10 17:00:00,972.035304249148
"STRT",2021-05-10 17:15:00,964.108325050445
"STRT",2021-05-10 17:30:00,968.071814649738
"STRT",2021-05-10 17:45:00,987.889262646553
"STRT",2021-05-10 18:00:00,948.254366652924
"STRT",2021-05-10 18:15:00,975.998793848557
"STRT",2021-05-10 18:30:00,995.816241845372
"STRT",2021-05-10 18:45:00,972.035304249148
"STRT",2021-05-10 19:00:00,999.779731444665
"STRT",2021-05-10 19:15:00,979.962283447967
"STRT",2021-05-10 19:30:00,1007.70671064348
"STRT",2021-05-10 19:45:00,1015.63368984219
"STRT",2021-05-10 20:00:00,1015.63368984219
"STRT",2021-05-10 20:15:00,1007.70671064348
"STRT",2021-05-10 20:30:00,1007.70671064348
"STRT",2021-05-10 20:45:00,1023.56066904089
"STRT",2021-05-10 21:00:00,1027.5241586403
"STRT",2021-05-10 21:15:00,1039.41462743829
