"Site","DateTime","Q"
"MOOS",2019-05-31 07:45:00,404.584095146657
"MOOS",2019-05-31 08:00:00,404.474405864627
"MOOS",2019-05-31 08:15:00,404.36523037827
"MOOS",2019-05-31 08:30:00,404.257263177892
"MOOS",2019-05-31 08:45:00,404.151198754844
"MOOS",2019-05-31 09:00:00,404.047731600479
"MOOS",2019-05-31 09:15:00,403.947556206147
"MOOS",2019-05-31 09:30:00,403.8513670632
"MOOS",2019-05-31 09:45:00,403.75985866299
"MOOS",2019-05-31 10:00:00,403.673725496869
"MOOS",2019-05-31 10:15:00,403.593662056189
"MOOS",2019-05-31 10:30:00,403.520362832301
"MOOS",2019-05-31 10:45:00,403.454522316556
"MOOS",2019-05-31 11:00:00,403.396835000307
"MOOS",2019-05-31 11:15:00,403.347995374905
"MOOS",2019-05-31 11:30:00,403.308697931702
"MOOS",2019-05-31 11:45:00,403.27963716205
"MOOS",2019-05-31 12:00:00,403.2615075573
"MOOS",2019-05-31 12:00:00,403.2615075573
"MOOS",2019-05-31 12:15:00,403.255003608804
"MOOS",2019-05-31 12:30:00,403.260819807914
"MOOS",2019-05-31 12:45:00,403.279650645981
"MOOS",2019-05-31 13:00:00,403.312190614357
"MOOS",2019-05-31 13:15:00,403.359134204393
"MOOS",2019-05-31 13:30:00,403.421175907442
"MOOS",2019-05-31 13:45:00,403.499010214856
"MOOS",2019-05-31 14:00:00,403.593331617985
"MOOS",2019-05-31 14:15:00,403.704834608181
"MOOS",2019-05-31 14:30:00,403.834213676796
"MOOS",2019-05-31 14:45:00,403.982163315183
"MOOS",2019-05-31 15:00:00,404.149378014692
"MOOS",2019-05-31 15:15:00,404.336552266675
"MOOS",2019-05-31 15:30:00,404.544380562485
"MOOS",2019-05-31 15:45:00,404.695380079328
"MOOS",2019-05-31 16:00:00,404.695380079328
"MOOS",2019-05-31 16:15:00,404.695380079328
"MOOS",2019-05-31 16:30:00,408.295211043032
"MOOS",2019-05-31 16:45:00,406.49529556118
"MOOS",2019-05-31 17:00:00,406.49529556118
"MOOS",2019-05-31 17:15:00,406.49529556118
"MOOS",2019-05-31 17:30:00,408.295211043032
"MOOS",2019-05-31 17:45:00,406.49529556118
"MOOS",2019-05-31 18:00:00,413.694957488588
"MOOS",2019-05-31 18:15:00,408.295211043032
"MOOS",2019-05-31 18:30:00,404.695380079328
"MOOS",2019-05-31 18:45:00,408.295211043032
"MOOS",2019-05-31 19:00:00,410.095126524884
"MOOS",2019-05-31 19:15:00,410.095126524884
"MOOS",2019-05-31 19:30:00,411.895042006736
"MOOS",2019-05-31 19:45:00,408.295211043032
"MOOS",2019-05-31 20:00:00,415.49487297044
"MOOS",2019-05-31 20:15:00,411.895042006736
"MOOS",2019-05-31 20:30:00,411.895042006736
"MOOS",2019-05-31 20:45:00,410.095126524884
"MOOS",2019-05-31 21:00:00,411.895042006736
"MOOS",2019-05-31 21:15:00,415.49487297044
"MOOS",2019-05-31 21:30:00,413.694957488588
"MOOS",2019-05-31 21:45:00,417.294788452292
"MOOS",2019-05-31 22:00:00,422.694534897849
"MOOS",2019-05-31 22:15:00,420.894619415997
"MOOS",2019-05-31 22:30:00,420.894619415997
"MOOS",2019-05-31 22:45:00,419.094703934144
"MOOS",2019-05-31 23:00:00,419.094703934144
"MOOS",2019-05-31 23:15:00,419.094703934144
"MOOS",2019-05-31 23:30:00,419.094703934144
"MOOS",2019-05-31 23:45:00,422.694534897849
"MOOS",2019-06-01 00:00:00,420.894619415997
"MOOS",2019-06-01 00:15:00,420.894619415997
"MOOS",2019-06-01 00:30:00,424.494450379701
"MOOS",2019-06-01 00:45:00,426.294365861553
"MOOS",2019-06-01 01:00:00,426.294365861553
"MOOS",2019-06-01 01:15:00,429.894196825257
"MOOS",2019-06-01 01:30:00,429.894196825257
"MOOS",2019-06-01 01:45:00,431.694112307109
"MOOS",2019-06-01 02:00:00,431.694112307109
"MOOS",2019-06-01 02:15:00,433.494027788961
"MOOS",2019-06-01 02:30:00,433.494027788961
"MOOS",2019-06-01 02:45:00,438.893774234518
"MOOS",2019-06-01 03:00:00,440.69368971637
"MOOS",2019-06-01 03:15:00,438.893774234518
"MOOS",2019-06-01 03:30:00,447.893351643778
"MOOS",2019-06-01 03:45:00,449.69326712563
"MOOS",2019-06-01 04:00:00,455.093013571187
"MOOS",2019-06-01 04:15:00,458.692844534891
"MOOS",2019-06-01 04:30:00,467.692421944151
"MOOS",2019-06-01 04:45:00,465.892506462299
"MOOS",2019-06-01 05:00:00,473.092168389708
"MOOS",2019-06-01 05:15:00,478.491914835264
"MOOS",2019-06-01 05:30:00,482.091745798968
"MOOS",2019-06-01 05:45:00,489.291407726377
"MOOS",2019-06-01 06:00:00,496.491069653785
"MOOS",2019-06-01 06:15:00,498.290985135637
"MOOS",2019-06-01 06:30:00,509.09047802675
"MOOS",2019-06-01 06:45:00,521.689886399715
"MOOS",2019-06-01 07:00:00,528.889548327123
"MOOS",2019-06-01 07:15:00,541.488956700088
"MOOS",2019-06-01 07:30:00,557.688196036757
"MOOS",2019-06-01 07:45:00,570.287604409722
"MOOS",2019-06-01 08:00:00,588.286759228243
"MOOS",2019-06-01 08:15:00,606.285914046764
"MOOS",2019-06-01 08:30:00,620.685237901581
"MOOS",2019-06-01 08:45:00,644.084139165659
"MOOS",2019-06-01 09:00:00,665.683124947884
"MOOS",2019-06-01 09:15:00,692.681857175665
"MOOS",2019-06-01 09:30:00,716.080758439743
"MOOS",2019-06-01 09:45:00,735.879828740116
"MOOS",2019-06-01 10:00:00,762.878560967898
"MOOS",2019-06-01 10:15:00,786.277462231975
"MOOS",2019-06-01 10:30:00,807.876448014201
"MOOS",2019-06-01 10:45:00,831.275349278278
"MOOS",2019-06-01 11:00:00,852.874335060503
"MOOS",2019-06-01 11:15:00,878.073151806433
"MOOS",2019-06-01 11:30:00,903.271968552362
"MOOS",2019-06-01 11:45:00,921.271123370884
"MOOS",2019-06-01 12:00:00,950.069771080517
"MOOS",2019-06-01 12:15:00,971.668756862743
"MOOS",2019-06-01 12:30:00,996.867573608672
"MOOS",2019-06-01 12:45:00,1023.86630583645
"MOOS",2019-06-01 13:00:00,1056.26478450979
"MOOS",2019-06-01 13:15:00,1088.66326318313
"MOOS",2019-06-01 13:30:00,1112.06216444721
"MOOS",2019-06-01 13:45:00,1157.06005149351
"MOOS",2019-06-01 14:00:00,1211.05751594907
"MOOS",2019-06-01 14:15:00,1261.45514944093
"MOOS",2019-06-01 14:30:00,1304.65312100538
"MOOS",2019-06-01 14:45:00,1349.65100805169
"MOOS",2019-06-01 15:00:00,1419.84771184392
"MOOS",2019-06-01 15:15:00,1454.04610599911
"MOOS",2019-06-01 15:30:00,1504.44373949097
"MOOS",2019-06-01 15:45:00,1583.64002069246
"MOOS",2019-06-01 16:00:00,1607.03892195654
"MOOS",2019-06-01 16:15:00,1671.83587930321
"MOOS",2019-06-01 16:30:00,1709.63410442211
"MOOS",2019-06-01 16:45:00,1763.63156887767
"MOOS",2019-06-01 17:00:00,1799.62987851471
"MOOS",2019-06-01 17:15:00,1823.02877977879
"MOOS",2019-06-01 17:30:00,1869.82658230695
"MOOS",2019-06-01 17:45:00,1882.42599067991
"MOOS",2019-06-01 18:00:00,1913.0245538714
"MOOS",2019-06-01 18:15:00,1967.02201832696
"MOOS",2019-06-01 18:30:00,2012.01990537326
"MOOS",2019-06-01 18:45:00,1995.82066603659
"MOOS",2019-06-01 19:00:00,2062.41753886512
"MOOS",2019-06-01 19:15:00,2060.61762338327
"MOOS",2019-06-01 19:30:00,2087.61635561105
"MOOS",2019-06-01 19:45:00,2134.41415813921
"MOOS",2019-06-01 20:00:00,2159.61297488514
"MOOS",2019-06-01 20:15:00,2228.00976319552
"MOOS",2019-06-01 20:30:00,2188.41162259477
"MOOS",2019-06-01 20:45:00,2217.2102703044
"MOOS",2019-06-01 21:00:00,2213.6104393407
"MOOS",2019-06-01 21:15:00,2300.0063824696
"MOOS",2019-06-01 21:30:00,2282.00722765108
"MOOS",2019-06-01 21:45:00,2312.60579084257
"MOOS",2019-06-01 22:00:00,2314.40570632442
"MOOS",2019-06-01 22:15:00,2372.00300174368
"MOOS",2019-06-01 22:30:00,2411.60114234443
"MOOS",2019-06-01 22:45:00,2395.40190300776
"MOOS",2019-06-01 23:00:00,2415.20097330814
"MOOS",2019-06-01 23:15:00,2424.2005507174
"MOOS",2019-06-01 23:30:00,2427.8003816811
"MOOS",2019-06-01 23:45:00,2429.60029716295
"MOOS",2019-06-02 00:00:00,2465.59860679999
"MOOS",2019-06-02 00:15:00,2476.39809969111
"MOOS",2019-06-02 00:30:00,2481.79784613666
"MOOS",2019-06-02 00:45:00,2550.19463444704
"MOOS",2019-06-02 01:00:00,2505.19674740074
"MOOS",2019-06-02 01:15:00,2530.39556414667
"MOOS",2019-06-02 01:30:00,2524.99581770111
"MOOS",2019-06-02 01:45:00,2551.9945499289
"MOOS",2019-06-02 02:00:00,2544.79488800149
"MOOS",2019-06-02 02:15:00,2532.19547962852
"MOOS",2019-06-02 02:30:00,2488.99750806407
"MOOS",2019-06-02 02:45:00,2503.39683191889
"MOOS",2019-06-02 03:00:00,2517.79615577371
"MOOS",2019-06-02 03:15:00,2555.5943808926
"MOOS",2019-06-02 03:30:00,2479.99793065481
"MOOS",2019-06-02 03:45:00,2499.79700095519
"MOOS",2019-06-02 04:00:00,2555.5943808926
"MOOS",2019-06-02 04:15:00,2593.39260601149
"MOOS",2019-06-02 04:30:00,2541.19505703778
"MOOS",2019-06-02 04:45:00,2505.19674740074
"MOOS",2019-06-02 05:00:00,2467.39852228185
"MOOS",2019-06-02 05:15:00,2487.19759258222
"MOOS",2019-06-02 05:30:00,2476.39809969111
"MOOS",2019-06-02 05:45:00,2497.99708547333
"MOOS",2019-06-02 06:00:00,2427.8003816811
"MOOS",2019-06-02 06:15:00,2447.59945198147
"MOOS",2019-06-02 06:30:00,2415.20097330814
"MOOS",2019-06-02 06:45:00,2503.39683191889
"MOOS",2019-06-02 07:00:00,2409.80122686258
"MOOS",2019-06-02 07:15:00,2382.8024946348
"MOOS",2019-06-02 07:30:00,2375.60283270739
"MOOS",2019-06-02 07:45:00,2404.40148041702
"MOOS",2019-06-02 08:00:00,2359.40359337072
"MOOS",2019-06-02 08:15:00,2354.00384692516
"MOOS",2019-06-02 08:30:00,2341.4044385522
"MOOS",2019-06-02 08:45:00,2400.80164945332
"MOOS",2019-06-02 09:00:00,2291.00680506034
"MOOS",2019-06-02 09:15:00,2321.60536825183
"MOOS",2019-06-02 09:30:00,2390.00215656221
"MOOS",2019-06-02 09:45:00,2287.40697409664
"MOOS",2019-06-02 10:00:00,2269.40781927812
"MOOS",2019-06-02 10:15:00,2296.4065515059
"MOOS",2019-06-02 10:30:00,2253.20857994145
"MOOS",2019-06-02 10:45:00,2192.01145355847
"MOOS",2019-06-02 11:00:00,2229.80967867737
"MOOS",2019-06-02 11:15:00,2184.81179163107
"MOOS",2019-06-02 11:30:00,2102.01567946587
"MOOS",2019-06-02 11:45:00,2193.81136904033
"MOOS",2019-06-02 12:00:00,2170.41246777625
"MOOS",2019-06-02 12:15:00,2195.61128452218
"MOOS",2019-06-02 12:30:00,2076.81686271994
"MOOS",2019-06-02 12:45:00,2071.41711627438
"MOOS",2019-06-02 13:00:00,2102.01567946587
"MOOS",2019-06-02 13:15:00,2071.41711627438
"MOOS",2019-06-02 13:30:00,2120.01483428439
"MOOS",2019-06-02 13:45:00,2121.81474976624
"MOOS",2019-06-02 14:00:00,1994.02075055474
"MOOS",2019-06-02 14:15:00,2013.81982085512
"MOOS",2019-06-02 14:30:00,2076.81686271994
"MOOS",2019-06-02 14:45:00,2004.82024344585
"MOOS",2019-06-02 15:00:00,1959.82235639955
"MOOS",2019-06-02 15:15:00,2071.41711627438
"MOOS",2019-06-02 15:30:00,1976.02159573622
"MOOS",2019-06-02 15:45:00,1934.62353965362
"MOOS",2019-06-02 16:00:00,1986.82108862733
"MOOS",2019-06-02 16:15:00,2033.61889115549
"MOOS",2019-06-02 16:30:00,1931.02370868992
"MOOS",2019-06-02 16:45:00,1907.62480742584
"MOOS",2019-06-02 17:00:00,1893.22548357102
"MOOS",2019-06-02 17:15:00,1925.62396224436
"MOOS",2019-06-02 17:30:00,1857.22717393398
"MOOS",2019-06-02 17:45:00,1922.02413128066
"MOOS",2019-06-02 18:00:00,1842.82785007916
"MOOS",2019-06-02 18:15:00,1835.62818815176
"MOOS",2019-06-02 18:30:00,1817.62903333323
"MOOS",2019-06-02 18:45:00,1833.8282726699
"MOOS",2019-06-02 19:00:00,1803.22970947842
"MOOS",2019-06-02 19:15:00,1828.42852622435
"MOOS",2019-06-02 19:30:00,1792.43021658731
"MOOS",2019-06-02 19:45:00,1810.42937140583
"MOOS",2019-06-02 20:00:00,1783.43063917804
"MOOS",2019-06-02 20:15:00,1794.23013206916
"MOOS",2019-06-02 20:30:00,1785.2305546599
"MOOS",2019-06-02 20:45:00,1781.63072369619
"MOOS",2019-06-02 21:00:00,1743.8324985773
"MOOS",2019-06-02 21:15:00,1765.43148435952
"MOOS",2019-06-02 21:30:00,1769.03131532323
"MOOS",2019-06-02 21:45:00,1747.432329541
"MOOS",2019-06-02 22:00:00,1749.23224502285
"MOOS",2019-06-02 22:15:00,1743.8324985773
"MOOS",2019-06-02 22:30:00,1731.23309020433
"MOOS",2019-06-02 22:45:00,1756.43190695026
"MOOS",2019-06-02 23:00:00,1731.23309020433
"MOOS",2019-06-02 23:15:00,1725.83334375878
"MOOS",2019-06-02 23:30:00,1733.03300568619
"MOOS",2019-06-02 23:45:00,1720.43359731322
"MOOS",2019-06-03 00:00:00,1711.43401990396
"MOOS",2019-06-03 00:15:00,1734.83292116804
"MOOS",2019-06-03 00:30:00,1716.83376634952
"MOOS",2019-06-03 00:45:00,1722.23351279507
"MOOS",2019-06-03 01:00:00,1700.63452701285
"MOOS",2019-06-03 01:15:00,1711.43401990396
"MOOS",2019-06-03 01:30:00,1698.834611531
"MOOS",2019-06-03 01:45:00,1715.03385086766
"MOOS",2019-06-03 02:00:00,1697.03469604914
"MOOS",2019-06-03 02:15:00,1691.63494960359
"MOOS",2019-06-03 02:30:00,1680.83545671247
"MOOS",2019-06-03 02:45:00,1684.43528767618
"MOOS",2019-06-03 03:00:00,1686.23520315803
"MOOS",2019-06-03 03:15:00,1679.03554123062
"MOOS",2019-06-03 03:30:00,1670.03596382136
"MOOS",2019-06-03 03:45:00,1662.83630189395
"MOOS",2019-06-03 04:00:00,1666.43613285766
"MOOS",2019-06-03 04:15:00,1659.23647093025
"MOOS",2019-06-03 04:30:00,1668.23604833951
"MOOS",2019-06-03 04:45:00,1641.23731611173
"MOOS",2019-06-03 05:00:00,1641.23731611173
"MOOS",2019-06-03 05:15:00,1655.63663996654
"MOOS",2019-06-03 05:30:00,1632.23773870247
"MOOS",2019-06-03 05:45:00,1626.83799225691
"MOOS",2019-06-03 06:00:00,1626.83799225691
"MOOS",2019-06-03 06:15:00,1616.0384993658
"MOOS",2019-06-03 06:30:00,1608.83883743839
"MOOS",2019-06-03 06:45:00,1607.03892195654
"MOOS",2019-06-03 07:00:00,1610.63875292024
"MOOS",2019-06-03 07:15:00,1616.0384993658
"MOOS",2019-06-03 07:30:00,1605.23900647469
"MOOS",2019-06-03 07:45:00,1598.03934454728
"MOOS",2019-06-03 08:00:00,1594.43951358357
"MOOS",2019-06-03 08:15:00,1585.43993617431
"MOOS",2019-06-03 08:30:00,1581.84010521061
"MOOS",2019-06-03 08:45:00,1563.84095039209
"MOOS",2019-06-03 09:00:00,1571.0406123195
"MOOS",2019-06-03 09:15:00,1587.23985165617
"MOOS",2019-06-03 09:30:00,1571.0406123195
"MOOS",2019-06-03 09:45:00,1560.24111942838
"MOOS",2019-06-03 10:00:00,1562.04103491024
"MOOS",2019-06-03 10:15:00,1545.84179557357
"MOOS",2019-06-03 10:30:00,1553.04145750097
"MOOS",2019-06-03 10:45:00,1554.84137298283
"MOOS",2019-06-03 11:00:00,1536.84221816431
"MOOS",2019-06-03 11:15:00,1542.24196460986
"MOOS",2019-06-03 11:30:00,1536.84221816431
"MOOS",2019-06-03 11:45:00,1531.44247171875
"MOOS",2019-06-03 12:00:00,1515.24323238208
"MOOS",2019-06-03 12:15:00,1522.44289430949
"MOOS",2019-06-03 12:30:00,1518.84306334578
"MOOS",2019-06-03 12:45:00,1518.84306334578
"MOOS",2019-06-03 13:00:00,1518.84306334578
"MOOS",2019-06-03 13:15:00,1506.24365497282
"MOOS",2019-06-03 13:30:00,1499.04399304541
"MOOS",2019-06-03 13:45:00,1490.04441563615
"MOOS",2019-06-03 14:00:00,1499.04399304541
"MOOS",2019-06-03 14:15:00,1495.44416208171
"MOOS",2019-06-03 14:30:00,1497.24407756356
"MOOS",2019-06-03 14:45:00,1490.04441563615
"MOOS",2019-06-03 15:00:00,1477.44500726319
"MOOS",2019-06-03 15:15:00,1472.04526081763
"MOOS",2019-06-03 15:30:00,1475.64509178133
"MOOS",2019-06-03 15:45:00,1472.04526081763
"MOOS",2019-06-03 16:00:00,1464.84559889022
"MOOS",2019-06-03 16:15:00,1457.64593696281
"MOOS",2019-06-03 16:30:00,1452.24619051726
"MOOS",2019-06-03 16:45:00,1436.04695118059
"MOOS",2019-06-03 17:00:00,1441.44669762614
"MOOS",2019-06-03 17:15:00,1445.04652858985
"MOOS",2019-06-03 17:30:00,1437.84686666244
"MOOS",2019-06-03 17:45:00,1432.44712021688
"MOOS",2019-06-03 18:00:00,1428.84728925318
"MOOS",2019-06-03 18:15:00,1427.04737377133
"MOOS",2019-06-03 18:30:00,1418.04779636207
"MOOS",2019-06-03 18:45:00,1416.24788088021
"MOOS",2019-06-03 19:00:00,1416.24788088021
"MOOS",2019-06-03 19:15:00,1407.24830347095
"MOOS",2019-06-03 19:30:00,1401.8485570254
"MOOS",2019-06-03 19:45:00,1398.24872606169
"MOOS",2019-06-03 20:00:00,1391.04906413428
"MOOS",2019-06-03 20:15:00,1389.24914865243
"MOOS",2019-06-03 20:30:00,1382.04948672502
"MOOS",2019-06-03 20:45:00,1382.04948672502
"MOOS",2019-06-03 21:00:00,1373.04990931576
"MOOS",2019-06-03 21:15:00,1373.04990931576
"MOOS",2019-06-03 21:30:00,1365.85024738836
"MOOS",2019-06-03 21:45:00,1365.85024738836
"MOOS",2019-06-03 22:00:00,1362.25041642465
"MOOS",2019-06-03 22:15:00,1349.65100805169
"MOOS",2019-06-03 22:30:00,1353.25083901539
"MOOS",2019-06-03 22:45:00,1346.05117708798
"MOOS",2019-06-03 23:00:00,1340.65143064243
"MOOS",2019-06-03 23:15:00,1338.85151516057
"MOOS",2019-06-03 23:30:00,1326.25210678761
"MOOS",2019-06-03 23:45:00,1322.6522758239
"MOOS",2019-06-04 00:00:00,1319.0524448602
"MOOS",2019-06-04 00:15:00,1310.05286745094
"MOOS",2019-06-04 00:30:00,1313.65269841464
"MOOS",2019-06-04 00:45:00,1304.65312100538
"MOOS",2019-06-04 01:00:00,1299.25337455983
"MOOS",2019-06-04 01:15:00,1292.05371263242
"MOOS",2019-06-04 01:30:00,1286.65396618686
"MOOS",2019-06-04 01:45:00,1284.85405070501
"MOOS",2019-06-04 02:00:00,1281.25421974131
"MOOS",2019-06-04 02:15:00,1277.6543887776
"MOOS",2019-06-04 02:30:00,1274.0545578139
"MOOS",2019-06-04 02:45:00,1266.85489588649
"MOOS",2019-06-04 03:00:00,1256.05540299538
"MOOS",2019-06-04 03:15:00,1259.65523395908
"MOOS",2019-06-04 03:30:00,1254.25548751352
"MOOS",2019-06-04 03:45:00,1248.85574106797
"MOOS",2019-06-04 04:00:00,1247.05582558612
"MOOS",2019-06-04 04:15:00,1239.85616365871
"MOOS",2019-06-04 04:30:00,1236.256332695
"MOOS",2019-06-04 04:45:00,1232.6565017313
"MOOS",2019-06-04 05:00:00,1227.25675528574
"MOOS",2019-06-04 05:15:00,1223.65692432204
"MOOS",2019-06-04 05:30:00,1223.65692432204
"MOOS",2019-06-04 05:45:00,1218.25717787648
