"Site","Q","DateTime"
"MOOS",1028.14840538573,2020-07-25 05:00:00
"MOOS",1032.5961504844,2020-07-25 05:15:00
"MOOS",1035.77810819814,2020-07-25 05:30:00
"MOOS",1054.14951453087,2020-07-25 05:45:00
"MOOS",1049.42904571473,2020-07-25 06:00:00
"MOOS",1054.83487597783,2020-07-25 06:15:00
"MOOS",1059.28262107651,2020-07-25 06:30:00
"MOOS",1063.07998323126,2020-07-25 06:45:00
"MOOS",1061.23376990837,2020-07-25 07:00:00
"MOOS",1075.15743114238,2020-07-25 07:15:00
"MOOS",1077.72398441521,2020-07-25 07:30:00
"MOOS",1081.86402729343,2020-07-25 07:45:00
"MOOS",1080.94092063201,2020-07-25 08:00:00
"MOOS",1092.98339004011,2020-07-25 08:15:00
"MOOS",1095.20726258948,2020-07-25 08:30:00
"MOOS",1091.10219821424,2020-07-25 08:45:00
"MOOS",1103.79505056638,2020-07-25 09:00:00
"MOOS",1110.15896599388,2020-07-25 09:15:00
"MOOS",1105.09581645424,2020-07-25 09:30:00
"MOOS",1110.80934893785,2020-07-25 09:45:00
"MOOS",1108.27777416806,2020-07-25 10:00:00
"MOOS",1113.03322148719,2020-07-25 10:15:00
"MOOS",1117.17326436538,2020-07-25 10:30:00
"MOOS",1116.86556214493,2020-07-25 10:45:00
"MOOS",1114.64168959556,2020-07-25 11:00:00
"MOOS",1114.94939181604,2020-07-25 11:15:00
"MOOS",1112.41781704625,2020-07-25 11:30:00
"MOOS",1112.41781704625,2020-07-25 11:45:00
"MOOS",1106.08888012168,2020-07-25 12:00:00
"MOOS",1106.08888012168,2020-07-25 12:15:00
"MOOS",1112.76049776972,2020-07-25 12:30:00
"MOOS",1115.90747698047,2020-07-25 12:45:00
"MOOS",1108.92815711198,2020-07-25 13:00:00
"MOOS",1103.86500757237,2020-07-25 13:15:00
"MOOS",1105.74619939821,2020-07-25 13:30:00
"MOOS",1104.4804120133,2020-07-25 13:45:00
"MOOS",1102.59922018743,2020-07-25 14:00:00
"MOOS",1104.78811423379,2020-07-25 14:15:00
"MOOS",1112.38283854324,2020-07-25 14:30:00
"MOOS",1098.76687952969,2020-07-25 14:45:00
"MOOS",1092.43794260517,2020-07-25 15:00:00
"MOOS",1091.7875596612,2020-07-25 15:15:00
"MOOS",1076.56313253928,2020-07-25 15:30:00
"MOOS",1081.62628207891,2020-07-25 15:45:00
"MOOS",1081.93398429939,2020-07-25 16:00:00
"MOOS",1086.65445311557,2020-07-25 16:15:00
"MOOS",1069.24113194732,2020-07-25 16:30:00
"MOOS",1067.32496161843,2020-07-25 16:45:00
"MOOS",1067.32496161843,2020-07-25 17:00:00
"MOOS",1068.24806827988,2020-07-25 17:15:00
"MOOS",1060.34564174997,2020-07-25 17:30:00
"MOOS",1065.10108906907,2020-07-25 17:45:00
"MOOS",1061.91913135533,2020-07-25 18:00:00
"MOOS",1055.89789665124,2020-07-25 18:15:00
"MOOS",1063.45764245774,2020-07-25 18:30:00
"MOOS",1050.49206638813,2020-07-25 18:45:00
"MOOS",1049.53398122374,2020-07-25 19:00:00
"MOOS",1052.06555599353,2020-07-25 19:15:00
"MOOS",1049.84168344416,2020-07-25 19:30:00
"MOOS",1045.701640566,2020-07-25 19:45:00
"MOOS",1035.57534148672,2020-07-25 20:00:00
"MOOS",1039.98810808241,2020-07-25 20:15:00
"MOOS",1039.98810808241,2020-07-25 20:30:00
"MOOS",1038.72232069747,2020-07-25 20:45:00
"MOOS",1039.03002291798,2020-07-25 21:00:00
"MOOS",1039.03002291798,2020-07-25 21:15:00
"MOOS",1047.58283239187,2020-07-25 21:30:00
"MOOS",1037.76423553305,2020-07-25 21:45:00
"MOOS",1038.72232069747,2020-07-25 22:00:00
"MOOS",1042.51968285223,2020-07-25 22:15:00
"MOOS",1043.47776801663,2020-07-25 22:30:00
"MOOS",1037.45653331256,2020-07-25 22:45:00
"MOOS",1031.43529860853,2020-07-25 23:00:00
"MOOS",1029.21142605913,2020-07-25 23:15:00
"MOOS",1029.51912827964,2020-07-25 23:30:00
"MOOS",1036.80615036859,2020-07-25 23:45:00
"MOOS",1036.80615036859,2020-07-26 00:00:00
"MOOS",1022.57478691413,2020-07-26 00:15:00
"MOOS",1027.94563867422,2020-07-26 00:30:00
"MOOS",1038.37963997401,2020-07-26 00:45:00
"MOOS",1029.82683050013,2020-07-26 01:00:00
"MOOS",1036.15576742467,2020-07-26 01:15:00
"MOOS",1018.12704181546,2020-07-26 01:30:00
"MOOS",1023.49789357558,2020-07-26 01:45:00
"MOOS",1025.07138318091,2020-07-26 02:00:00
"MOOS",1022.53980841112,2020-07-26 02:15:00
"MOOS",1016.82627592754,2020-07-26 02:30:00
"MOOS",1018.70746775341,2020-07-26 02:45:00
"MOOS",1011.11274344395,2020-07-26 03:00:00
"MOOS",1010.80504122347,2020-07-26 03:15:00
"MOOS",1011.11274344395,2020-07-26 03:30:00
"MOOS",1009.84695605905,2020-07-26 03:45:00
"MOOS",1010.15465827953,2020-07-26 04:00:00
"MOOS",1010.15465827953,2020-07-26 04:15:00
"MOOS",1008.54619017115,2020-07-26 04:30:00
"MOOS",999.99338069724,2020-07-26 04:45:00
"MOOS",997.461805927393,2020-07-26 05:00:00
"MOOS",993.3217630492,2020-07-26 05:15:00
"MOOS",992.363677884772,2020-07-26 05:30:00
"MOOS",987.608230565645,2020-07-26 05:45:00
"MOOS",986.342443180736,2020-07-26 06:00:00
"MOOS",987.915932786098,2020-07-26 06:15:00
"MOOS",987.608230565645,2020-07-26 06:30:00
"MOOS",984.11857063137,2020-07-26 06:45:00
"MOOS",982.202400302485,2020-07-26 07:00:00
"MOOS",979.02044258872,2020-07-26 07:15:00
"MOOS",980.28622997363,2020-07-26 07:30:00
"MOOS",979.328144809202,2020-07-26 07:45:00
"MOOS",976.796570039383,2020-07-26 08:00:00
"MOOS",982.202400302485,2020-07-26 08:15:00
"MOOS",979.328144809202,2020-07-26 08:30:00
"MOOS",965.404483575199,2020-07-26 08:45:00
"MOOS",977.104272259865,2020-07-26 09:00:00
"MOOS",974.572697490046,2020-07-26 09:15:00
"MOOS",977.104272259865,2020-07-26 09:30:00
"MOOS",973.614612325589,2020-07-26 09:45:00
"MOOS",973.614612325589,2020-07-26 10:00:00
"MOOS",971.390739776281,2020-07-26 10:15:00
"MOOS",967.901079842006,2020-07-26 10:30:00
"MOOS",971.698441996734,2020-07-26 10:45:00
"MOOS",969.474569447426,2020-07-26 11:00:00
"MOOS",970.432654611854,2020-07-26 11:15:00
"MOOS",961.229462194024,2020-07-26 11:30:00
"MOOS",961.229462194024,2020-07-26 11:45:00
"MOOS",959.963674809114,2020-07-26 12:00:00
"MOOS",958.04750448023,2020-07-26 12:15:00
"MOOS",957.397121536313,2020-07-26 12:30:00
"MOOS",959.620994085592,2020-07-26 12:45:00
"MOOS",951.375886832189,2020-07-26 13:00:00
"MOOS",953.907461602008,2020-07-26 13:15:00
"MOOS",947.886226897972,2020-07-26 13:30:00
"MOOS",945.01197140466,2020-07-26 13:45:00
"MOOS",949.459716503334,2020-07-26 14:00:00
"MOOS",943.74618401975,2020-07-26 14:15:00
"MOOS",942.788098855352,2020-07-26 14:30:00
"MOOS",952.298993493634,2020-07-26 14:45:00
"MOOS",951.033206108696,2020-07-26 15:00:00
"MOOS",951.991291273152,2020-07-26 15:15:00
"MOOS",954.522866043,2020-07-26 15:30:00
"MOOS",952.298993493634,2020-07-26 15:45:00
"MOOS",954.522866043,2020-07-26 16:00:00
"MOOS",946.963120236498,2020-07-26 16:15:00
"MOOS",960.579079250019,2020-07-26 16:30:00
"MOOS",954.865546766465,2020-07-26 16:45:00
"MOOS",956.131334151403,2020-07-26 17:00:00
"MOOS",957.089419315802,2020-07-26 17:15:00
"MOOS",954.557844545954,2020-07-26 17:30:00
"MOOS",952.641674217099,2020-07-26 17:45:00
"MOOS",957.089419315802,2020-07-26 18:00:00
"MOOS",968.173803559475,2020-07-26 18:15:00
"MOOS",965.026824348723,2020-07-26 18:30:00
"MOOS",968.208782062517,2020-07-26 18:45:00
"MOOS",965.369505072187,2020-07-26 19:00:00
"MOOS",970.432654611854,2020-07-26 19:15:00
"MOOS",970.124952391372,2020-07-26 19:30:00
"MOOS",966.327590236615,2020-07-26 19:45:00
"MOOS",964.411419907759,2020-07-26 20:00:00
"MOOS",964.411419907759,2020-07-26 20:15:00
"MOOS",966.292611733661,2020-07-26 20:30:00
"MOOS",964.411419907759,2020-07-26 20:45:00
"MOOS",969.166867226944,2020-07-26 21:00:00
"MOOS",972.348824940709,2020-07-26 21:15:00
"MOOS",971.390739776281,2020-07-26 21:30:00
"MOOS",976.146187095408,2020-07-26 21:45:00
"MOOS",975.838484874956,2020-07-26 22:00:00
"MOOS",982.510102522996,2020-07-26 22:15:00
"MOOS",984.733975072333,2020-07-26 22:30:00
"MOOS",989.181720171007,2020-07-26 22:45:00
"MOOS",981.894698082004,2020-07-26 23:00:00
"MOOS",989.181720171007,2020-07-26 23:15:00
"MOOS",991.405592720344,2020-07-26 23:30:00
"MOOS",996.161040039529,2020-07-26 23:45:00
"MOOS",992.363677884772,2020-07-27 00:00:00
"MOOS",993.629465269682,2020-07-27 00:15:00
"MOOS",995.545635598537,2020-07-27 00:30:00
"MOOS",997.769508147903,2020-07-27 00:45:00
"MOOS",1005.05653023688,2020-07-27 01:00:00
"MOOS",1007.28040278624,2020-07-27 01:15:00
"MOOS",1008.23848795067,2020-07-27 01:30:00
"MOOS",1005.39921096031,2020-07-27 01:45:00
"MOOS",1013.64431821374,2020-07-27 02:00:00
"MOOS",1019.01516997389,2020-07-27 02:15:00
"MOOS",1012.68623304932,2020-07-27 02:30:00
"MOOS",1011.72814788486,2020-07-27 02:45:00
"MOOS",1016.48359520407,2020-07-27 03:00:00
"MOOS",1017.13397814799,2020-07-27 03:15:00
"MOOS",1018.39976553293,2020-07-27 03:30:00
"MOOS",1019.35785069739,2020-07-27 03:45:00
"MOOS",1025.07138318091,2020-07-27 04:00:00
"MOOS",1021.88942546721,2020-07-27 04:15:00
"MOOS",1025.37908540142,2020-07-27 04:30:00
"MOOS",1022.19712768763,2020-07-27 04:45:00
"MOOS",1023.80559579603,2020-07-27 05:00:00
"MOOS",1027.60295795076,2020-07-27 05:15:00
"MOOS",1028.56104311522,2020-07-27 05:30:00
"MOOS",1030.78491566455,2020-07-27 05:45:00
"MOOS",1030.78491566455,2020-07-27 06:00:00
"MOOS",1032.05070304946,2020-07-27 06:15:00
"MOOS",1034.92495854278,2020-07-27 06:30:00
"MOOS",1034.92495854278,2020-07-27 06:45:00
"MOOS",1042.21198063172,2020-07-27 07:00:00
"MOOS",1042.21198063172,2020-07-27 07:15:00
"MOOS",1042.21198063172,2020-07-27 07:30:00
"MOOS",1047.31010867437,2020-07-27 07:45:00
"MOOS",1052.37325821401,2020-07-27 08:00:00
"MOOS",1055.24751370729,2020-07-27 08:15:00
"MOOS",1056.20559887175,2020-07-27 08:30:00
"MOOS",1062.53453579629,2020-07-27 08:45:00
"MOOS",1062.22683357578,2020-07-27 09:00:00
"MOOS",1064.45070612515,2020-07-27 09:15:00
"MOOS",1065.10108906907,2020-07-27 09:30:00
"MOOS",1068.59074900334,2020-07-27 09:45:00
"MOOS",1074.30428148696,2020-07-27 10:00:00
"MOOS",1073.99657926647,2020-07-27 10:15:00
"MOOS",1081.93398429939,2020-07-27 10:30:00
"MOOS",1081.93398429939,2020-07-27 10:45:00
"MOOS",1081.93398429939,2020-07-27 11:00:00
"MOOS",1077.17853698024,2020-07-27 11:15:00
"MOOS",1081.62628207891,2020-07-27 11:30:00
"MOOS",1079.09470730909,2020-07-27 11:45:00
"MOOS",1085.11594201319,2020-07-27 12:00:00
"MOOS",1085.11594201319,2020-07-27 12:15:00
"MOOS",1088.60560194746,2020-07-27 12:30:00
"MOOS",1089.56368711189,2020-07-27 12:45:00
"MOOS",1088.60560194746,2020-07-27 13:00:00
"MOOS",1087.33981456253,2020-07-27 13:15:00
"MOOS",1088.29789972695,2020-07-27 13:30:00
"MOOS",1092.74564482563,2020-07-27 13:45:00
"MOOS",1092.74564482563,2020-07-27 14:00:00
"MOOS",1096.88568770385,2020-07-27 14:15:00
"MOOS",1095.31219809849,2020-07-27 14:30:00
"MOOS",1096.88568770385,2020-07-27 14:45:00
"MOOS",1098.45917730924,2020-07-27 15:00:00
"MOOS",1097.19338992433,2020-07-27 15:15:00
"MOOS",1100.99075207909,2020-07-27 15:30:00
"MOOS",1099.41726247367,2020-07-27 15:45:00
"MOOS",1092.43794260517,2020-07-27 16:00:00
"MOOS",1097.19338992433,2020-07-27 16:15:00
"MOOS",1098.15147508876,2020-07-27 16:30:00
"MOOS",1096.23530475987,2020-07-27 16:45:00
"MOOS",1095.92760253942,2020-07-27 17:00:00
"MOOS",1099.0745817502,2020-07-27 17:15:00
"MOOS",1092.43794260517,2020-07-27 17:30:00
"MOOS",1093.05334704611,2020-07-27 17:45:00
"MOOS",1093.05334704611,2020-07-27 18:00:00
"MOOS",1094.6268366515,2020-07-27 18:15:00
"MOOS",1093.36104926659,2020-07-27 18:30:00
"MOOS",1094.31913443102,2020-07-27 18:45:00
"MOOS",1091.7875596612,2020-07-27 19:00:00
"MOOS",1092.09526188168,2020-07-27 19:15:00
"MOOS",1100.03266691463,2020-07-27 19:30:00
"MOOS",1101.60615651999,2020-07-27 19:45:00
"MOOS",1095.58492181593,2020-07-27 20:00:00
"MOOS",1098.42419880623,2020-07-27 20:15:00
"MOOS",1101.60615651999,2020-07-27 20:30:00
"MOOS",1104.13773128981,2020-07-27 20:45:00
"MOOS",1106.36160383918,2020-07-27 21:00:00
"MOOS",1109.20088082945,2020-07-27 21:15:00
"MOOS",1112.38283854324,2020-07-27 21:30:00
"MOOS",1114.60671109258,2020-07-27 21:45:00
"MOOS",1115.56479625701,2020-07-27 22:00:00
"MOOS",1119.05445619128,2020-07-27 22:15:00
"MOOS",1120.01254135571,2020-07-27 22:30:00
"MOOS",1122.23641390502,2020-07-27 22:45:00
"MOOS",1128.25764860914,2020-07-27 23:00:00
"MOOS",1126.37645678324,2020-07-27 23:15:00
"MOOS",1134.92926625712,2020-07-27 23:30:00
"MOOS",1140.33509652026,2020-07-27 23:45:00
"MOOS",1143.51705423405,2020-07-28 00:00:00
"MOOS",1155.55952364215,2020-07-28 00:15:00
"MOOS",1151.45445926694,2020-07-28 00:30:00
"MOOS",1164.11233311603,2020-07-28 00:45:00
"MOOS",1158.43377913546,2020-07-28 01:00:00
"MOOS",1160.96535390531,2020-07-28 01:15:00
"MOOS",1167.94467377375,2020-07-28 01:30:00
"MOOS",1173.65820625739,2020-07-28 01:45:00
"MOOS",1180.63752612585,2020-07-28 02:00:00
"MOOS",1177.79824913561,2020-07-28 02:15:00
"MOOS",1188.5749311588,2020-07-28 02:30:00
"MOOS",1182.89637717823,2020-07-28 02:45:00
"MOOS",1193.36535698097,2020-07-28 03:00:00
"MOOS",1198.12080430012,2020-07-28 03:15:00
"MOOS",1203.83433678374,2020-07-28 03:30:00
"MOOS",1204.48471972771,2020-07-28 03:45:00
"MOOS",1210.54093293476,2020-07-28 04:00:00
"MOOS",1217.52025280325,2020-07-28 04:15:00
"MOOS",1213.10748620756,2020-07-28 04:30:00
"MOOS",1222.27570012241,2020-07-28 04:45:00
"MOOS",1223.23378528684,2020-07-28 05:00:00
"MOOS",1229.5977007144,2020-07-28 05:15:00
"MOOS",1229.28999849391,2020-07-28 05:30:00
"MOOS",1230.55578587882,2020-07-28 05:45:00
"MOOS",1228.3668918325,2020-07-28 06:00:00
"MOOS",1232.47195620771,2020-07-28 06:15:00
"MOOS",1231.54884954629,2020-07-28 06:30:00
"MOOS",1241.98285084599,2020-07-28 06:45:00
"MOOS",1250.22795809942,2020-07-28 07:00:00
"MOOS",1238.52816941476,2020-07-28 07:15:00
"MOOS",1241.36744640506,2020-07-28 07:30:00
"MOOS",1238.83587163524,2020-07-28 07:45:00
"MOOS",1244.24170189837,2020-07-28 08:00:00
"MOOS",1246.1578722272,2020-07-28 08:15:00
"MOOS",1249.95523438192,2020-07-28 08:30:00
"MOOS",1251.87140471081,2020-07-28 08:45:00
"MOOS",1250.29791510542,2020-07-28 09:00:00
"MOOS",1251.25600026987,2020-07-28 09:15:00
"MOOS",1257.92761791791,2020-07-28 09:30:00
"MOOS",1252.86446837825,2020-07-28 09:45:00
"MOOS",1262.99076745752,2020-07-28 10:00:00
"MOOS",1259.19340530277,2020-07-28 10:15:00
"MOOS",1264.59923556593,2020-07-28 10:30:00
"MOOS",1249.06710622352,2020-07-28 10:45:00
"MOOS",1257.6199156974,2020-07-28 11:00:00
"MOOS",1257.92761791791,2020-07-28 11:15:00
"MOOS",1257.92761791791,2020-07-28 11:30:00
"MOOS",1258.23532013831,2020-07-28 11:45:00
"MOOS",1257.6199156974,2020-07-28 12:00:00
"MOOS",1262.37536301656,2020-07-28 12:15:00
"MOOS",1256.35412831249,2020-07-28 12:30:00
"MOOS",1259.84378824677,2020-07-28 12:45:00
"MOOS",1259.84378824677,2020-07-28 13:00:00
"MOOS",1255.08834092758,2020-07-28 13:15:00
"MOOS",1258.57800086183,2020-07-28 13:30:00
"MOOS",1246.22782923322,2020-07-28 13:45:00
"MOOS",1251.59868099331,2020-07-28 14:00:00
"MOOS",1254.13025576316,2020-07-28 14:15:00
"MOOS",1250.33289360843,2020-07-28 14:30:00
"MOOS",1249.37480844397,2020-07-28 14:45:00
"MOOS",1254.74566020409,2020-07-28 15:00:00
"MOOS",1244.92706334533,2020-07-28 15:15:00
"MOOS",1241.74510563153,2020-07-28 15:30:00
"MOOS",1243.01089301644,2020-07-28 15:45:00
"MOOS",1247.76634033557,2020-07-28 16:00:00
"MOOS",1247.76634033557,2020-07-28 16:15:00
"MOOS",1241.74510563153,2020-07-28 16:30:00
"MOOS",1247.76634033557,2020-07-28 16:45:00
"MOOS",1247.45863811515,2020-07-28 17:00:00
"MOOS",1243.96897818087,2020-07-28 17:15:00
"MOOS",1246.19285073024,2020-07-28 17:30:00
"MOOS",1242.70319079596,2020-07-28 17:45:00
"MOOS",1246.19285073024,2020-07-28 18:00:00
"MOOS",1246.19285073024,2020-07-28 18:15:00
"MOOS",1243.01089301644,2020-07-28 18:30:00
"MOOS",1240.47931824662,2020-07-28 18:45:00
"MOOS",1239.82893530265,2020-07-28 19:00:00
"MOOS",1239.82893530265,2020-07-28 19:15:00
"MOOS",1238.56314791774,2020-07-28 19:30:00
"MOOS",1239.5212330822,2020-07-28 19:45:00
"MOOS",1237.29736053286,2020-07-28 20:00:00
"MOOS",1239.5212330822,2020-07-28 20:15:00
"MOOS",1239.5212330822,2020-07-28 20:30:00
"MOOS",1238.56314791774,2020-07-28 20:45:00
"MOOS",1236.33927536843,2020-07-28 21:00:00
"MOOS",1239.17855235873,2020-07-28 21:15:00
"MOOS",1236.95467980937,2020-07-28 21:30:00
"MOOS",1236.64697758891,2020-07-28 21:45:00
"MOOS",1236.64697758891,2020-07-28 22:00:00
"MOOS",1240.13663752313,2020-07-28 22:15:00
"MOOS",1241.09472268756,2020-07-28 22:30:00
"MOOS",1238.52816941476,2020-07-28 22:45:00
"MOOS",1241.09472268756,2020-07-28 23:00:00
"MOOS",1244.58438262183,2020-07-28 23:15:00
"MOOS",1244.89208484226,2020-07-28 23:30:00
"MOOS",1245.85017000671,2020-07-28 23:45:00
"MOOS",1248.38174477656,2020-07-29 00:00:00
"MOOS",1248.07404255608,2020-07-29 00:15:00
"MOOS",1251.87140471081,2020-07-29 00:30:00
"MOOS",1249.33982994099,2020-07-29 00:45:00
"MOOS",1251.56370249033,2020-07-29 01:00:00
"MOOS",1252.52178765478,2020-07-29 01:15:00
"MOOS",1255.39604314807,2020-07-29 01:30:00
"MOOS",1257.58493719442,2020-07-29 01:45:00
"MOOS",1257.92761791791,2020-07-29 02:00:00
"MOOS",1263.64115040147,2020-07-29 02:15:00
"MOOS",1258.88570308234,2020-07-29 02:30:00
"MOOS",1264.59923556593,2020-07-29 02:45:00
"MOOS",1264.59923556593,2020-07-29 03:00:00
"MOOS",1269.04698066457,2020-07-29 03:15:00
"MOOS",1264.59923556593,2020-07-29 03:30:00
"MOOS",1266.51540589475,2020-07-29 03:45:00
"MOOS",1264.90693778638,2020-07-29 04:00:00
"MOOS",1271.57855543439,2020-07-29 04:15:00
"MOOS",1269.04698066457,2020-07-29 04:30:00
"MOOS",1270.31276804951,2020-07-29 04:45:00
"MOOS",1272.53664059885,2020-07-29 05:00:00
"MOOS",1278.55787530291,2020-07-29 05:15:00
"MOOS",1282.69791818113,2020-07-29 05:30:00
"MOOS",1283.96370556601,2020-07-29 05:45:00
"MOOS",1284.57911000698,2020-07-29 06:00:00
"MOOS",1282.69791818113,2020-07-29 06:15:00
"MOOS",1283.96370556601,2020-07-29 06:30:00
"MOOS",1282.04753523716,2020-07-29 06:45:00
"MOOS",1285.22949295092,2020-07-29 07:00:00
"MOOS",1283.31332262207,2020-07-29 07:15:00
"MOOS",1282.69791818113,2020-07-29 07:30:00
"MOOS",1280.78174785228,2020-07-29 07:45:00
"MOOS",1278.55787530291,2020-07-29 08:00:00
"MOOS",1279.51596046734,2020-07-29 08:15:00
"MOOS",1276.33400275357,2020-07-29 08:30:00
"MOOS",1276.98438569752,2020-07-29 08:45:00
"MOOS",1276.98438569752,2020-07-29 09:00:00
"MOOS",1278.25017308243,2020-07-29 09:15:00
"MOOS",1277.292087918,2020-07-29 09:30:00
"MOOS",1273.49472576327,2020-07-29 09:45:00
"MOOS",1276.98438569752,2020-07-29 10:00:00
"MOOS",1273.80242798376,2020-07-29 10:15:00
"MOOS",1273.49472576327,2020-07-29 10:30:00
"MOOS",1272.22893837839,2020-07-29 10:45:00
"MOOS",1266.51540589475,2020-07-29 11:00:00
"MOOS",1262.06766079608,2020-07-29 11:15:00
"MOOS",1261.10957563162,2020-07-29 11:30:00
"MOOS",1259.84378824677,2020-07-29 11:45:00
"MOOS",1262.99076745752,2020-07-29 12:00:00
"MOOS",1262.03268229307,2020-07-29 12:15:00
"MOOS",1252.52178765478,2020-07-29 12:30:00
"MOOS",1249.33982994099,2020-07-29 12:45:00
"MOOS",1238.56314791774,2020-07-29 13:00:00
"MOOS",1235.68889242446,2020-07-29 13:15:00
"MOOS",1233.46501987515,2020-07-29 13:30:00
"MOOS",1229.01727477644,2020-07-29 13:45:00
"MOOS",1223.61144451334,2020-07-29 14:00:00
"MOOS",1211.56897510518,2020-07-29 14:15:00
"MOOS",1212.18437954612,2020-07-29 14:30:00
"MOOS",1211.5339966022,2020-07-29 14:45:00
"MOOS",1210.26820921729,2020-07-29 15:00:00
"MOOS",1200.75731457892,2020-07-29 15:15:00
"MOOS",1202.33080418434,2020-07-29 15:30:00
"MOOS",1197.88305908564,2020-07-29 15:45:00
"MOOS",1196.92497392121,2020-07-29 16:00:00
"MOOS",1192.16952660208,2020-07-29 16:15:00
"MOOS",1190.2533562732,2020-07-29 16:30:00
"MOOS",1186.45599411844,2020-07-29 16:45:00
"MOOS",1184.23212156913,2020-07-29 17:00:00
"MOOS",1179.78437647046,2020-07-29 17:15:00
"MOOS",1173.11275882239,2020-07-29 17:30:00
"MOOS",1174.07084398682,2020-07-29 17:45:00
"MOOS",1167.39922633884,2020-07-29 18:00:00
"MOOS",1164.21726862507,2020-07-29 18:15:00
"MOOS",1161.34301313179,2020-07-29 18:30:00
"MOOS",1156.89526803305,2020-07-29 18:45:00
"MOOS",1147.6920756152,2020-07-29 19:00:00
"MOOS",1147.99977783574,2020-07-29 19:15:00
"MOOS",1139.10428763836,2020-07-29 19:30:00
"MOOS",1139.10428763836,2020-07-29 19:45:00
"MOOS",1133.69845737523,2020-07-29 20:00:00
"MOOS",1131.47458482586,2020-07-29 20:15:00
"MOOS",1127.02683972719,2020-07-29 20:30:00
"MOOS",1118.78173247378,2020-07-29 20:45:00
"MOOS",1122.57909462854,2020-07-29 21:00:00
"MOOS",1114.64168959556,2020-07-29 21:15:00
"MOOS",1111.15202966135,2020-07-29 21:30:00
"MOOS",1103.2146246284,2020-07-29 21:45:00
"MOOS",1101.60615651999,2020-07-29 22:00:00
"MOOS",1102.56424168442,2020-07-29 22:15:00
"MOOS",1101.29845429951,2020-07-29 22:30:00
"MOOS",1100.34036913508,2020-07-29 22:45:00
"MOOS",1098.76687952969,2020-07-29 23:00:00
"MOOS",1093.66875148707,2020-07-29 23:15:00
"MOOS",1083.81517612532,2020-07-29 23:30:00
"MOOS",1082.54938874039,2020-07-29 23:45:00
"MOOS",1080.32551619102,2020-07-30 00:00:00
"MOOS",1073.65389854295,2020-07-30 00:15:00
"MOOS",1067.94036605943,2020-07-30 00:30:00
"MOOS",1064.75840834563,2020-07-30 00:45:00
"MOOS",1059.04487586202,2020-07-30 01:00:00
"MOOS",1053.33134337846,2020-07-30 01:15:00
"MOOS",1051.41517304958,2020-07-30 01:30:00
"MOOS",1048.88359827973,2020-07-30 01:45:00
"MOOS",1043.78547023714,2020-07-30 02:00:00
"MOOS",1039.03002291798,2020-07-30 02:15:00
"MOOS",1033.62419265482,2020-07-30 02:30:00
"MOOS",1033.62419265482,2020-07-30 02:45:00
"MOOS",1029.17644755618,2020-07-30 03:00:00
"MOOS",1023.77061729305,2020-07-30 03:15:00
"MOOS",1023.77061729305,2020-07-30 03:30:00
"MOOS",1021.54674474368,2020-07-30 03:45:00
"MOOS",1018.05708480944,2020-07-30 04:00:00
"MOOS",1017.71440408594,2020-07-30 04:15:00
"MOOS",1012.65125454633,2020-07-30 04:30:00
"MOOS",1011.69316938191,2020-07-30 04:45:00
"MOOS",1006.63001984227,2020-07-30 05:00:00
"MOOS",1004.71384951341,2020-07-30 05:15:00
"MOOS",999.615721470764,2020-07-30 05:30:00
"MOOS",992.328699381789,2020-07-30 05:45:00
"MOOS",996.126061536488,2020-07-30 06:00:00
"MOOS",995.818359316007,2020-07-30 06:15:00
"MOOS",999.958402194228,2020-07-30 06:30:00
"MOOS",991.06291199688,2020-07-30 06:45:00
"MOOS",989.146741668024,2020-07-30 07:00:00
"MOOS",986.922869118658,2020-07-30 07:15:00
"MOOS",985.349379513267,2020-07-30 07:30:00
"MOOS",984.698996569321,2020-07-30 07:45:00
"MOOS",978.985464085737,2020-07-30 08:00:00
"MOOS",977.719676700828,2020-07-30 08:15:00
"MOOS",975.495804151462,2020-07-30 08:30:00
"MOOS",976.7615915364,2020-07-30 08:45:00
"MOOS",974.845421207545,2020-07-30 09:00:00
"MOOS",978.02737892131,2020-07-30 09:15:00
"MOOS",975.803506371973,2020-07-30 09:30:00
"MOOS",973.579633822606,2020-07-30 09:45:00
"MOOS",974.537718987034,2020-07-30 10:00:00
"MOOS",970.08997388836,2020-07-30 10:15:00
"MOOS",969.131888723932,2020-07-30 10:30:00
"MOOS",968.824186503451,2020-07-30 10:45:00
"MOOS",967.866101339023,2020-07-30 11:00:00
"MOOS",966.908016174566,2020-07-30 11:15:00
"MOOS",964.684143625258,2020-07-30 11:30:00
"MOOS",965.334526569233,2020-07-30 11:45:00
"MOOS",965.98490951315,2020-07-30 12:00:00
"MOOS",965.334526569233,2020-07-30 12:15:00
"MOOS",960.579079250019,2020-07-30 12:30:00
"MOOS",959.620994085592,2020-07-30 12:45:00
"MOOS",956.746738592308,2020-07-30 13:00:00
"MOOS",952.94937643758,2020-07-30 13:15:00
"MOOS",953.907461602008,2020-07-30 13:30:00
"MOOS",949.767418723786,2020-07-30 13:45:00
"MOOS",947.85124839496,2020-07-30 14:00:00
"MOOS",945.627375845594,2020-07-30 14:15:00
"MOOS",945.319673625141,2020-07-30 14:30:00
"MOOS",941.179630746949,2020-07-30 14:45:00
"MOOS",938.648055977101,2020-07-30 15:00:00
"MOOS",936.424183427735,2020-07-30 15:15:00
