"Site","DateTime","Q"
"POKE",2019-05-10 14:45:00,681.477229588666
"POKE",2019-05-10 15:00:00,679.008232795295
"POKE",2019-05-10 15:15:00,664.19425203507
"POKE",2019-05-10 15:30:00,664.19425203507
"POKE",2019-05-10 15:45:00,649.380271274846
"POKE",2019-05-10 16:00:00,611.1108209776
"POKE",2019-05-10 16:15:00,596.296840217376
"POKE",2019-05-10 16:30:00,595.062341820691
"POKE",2019-05-10 16:45:00,590.124348233949
"POKE",2019-05-10 17:00:00,590.124348233949
"POKE",2019-05-10 17:15:00,575.310367473725
"POKE",2019-05-10 17:30:00,577.779364267096
"POKE",2019-05-10 17:45:00,580.248361060466
"POKE",2019-05-10 18:00:00,585.186354647208
"POKE",2019-05-10 18:15:00,586.420853043893
"POKE",2019-05-10 18:30:00,579.013862663781
"POKE",2019-05-10 18:45:00,580.248361060466
"POKE",2019-05-10 19:00:00,577.779364267096
"POKE",2019-05-10 19:15:00,562.965383506871
"POKE",2019-05-10 19:30:00,564.199881903557
"POKE",2019-05-10 19:45:00,562.965383506871
"POKE",2019-05-10 20:00:00,565.434380300242
"POKE",2019-05-10 20:15:00,560.496386713501
"POKE",2019-05-10 20:30:00,561.730885110186
"POKE",2019-05-10 20:45:00,562.965383506871
"POKE",2019-05-10 21:00:00,566.668878696928
"POKE",2019-05-10 21:15:00,569.137875490298
"POKE",2019-05-10 21:30:00,569.137875490298
"POKE",2019-05-10 21:45:00,566.668878696928
"POKE",2019-05-10 22:00:00,571.606872283669
"POKE",2019-05-10 22:15:00,570.372373886984
"POKE",2019-05-10 22:30:00,569.137875490298
"POKE",2019-05-10 22:45:00,570.372373886984
"POKE",2019-05-10 23:00:00,569.137875490298
"POKE",2019-05-10 23:15:00,567.903377093613
"POKE",2019-05-10 23:30:00,576.54486587041
"POKE",2019-05-10 23:45:00,571.606872283669
"POKE",2019-05-11 00:00:00,567.903377093613
"POKE",2019-05-11 00:15:00,572.841370680354
"POKE",2019-05-11 00:30:00,576.54486587041
"POKE",2019-05-11 00:45:00,574.07586907704
"POKE",2019-05-11 01:00:00,572.841370680354
"POKE",2019-05-11 01:15:00,574.07586907704
"POKE",2019-05-11 01:30:00,572.841370680354
"POKE",2019-05-11 01:45:00,569.137875490298
"POKE",2019-05-11 02:00:00,567.903377093613
"POKE",2019-05-11 02:15:00,569.137875490298
"POKE",2019-05-11 02:30:00,565.434380300242
"POKE",2019-05-11 02:45:00,567.903377093613
"POKE",2019-05-11 03:00:00,565.434380300242
"POKE",2019-05-11 03:15:00,560.496386713501
"POKE",2019-05-11 03:30:00,565.434380300242
"POKE",2019-05-11 03:45:00,562.965383506871
"POKE",2019-05-11 04:00:00,562.965383506871
"POKE",2019-05-11 04:15:00,559.261888316815
"POKE",2019-05-11 04:30:00,558.02738992013
"POKE",2019-05-11 04:45:00,558.02738992013
"POKE",2019-05-11 05:00:00,561.730885110186
"POKE",2019-05-11 05:15:00,560.496386713501
"POKE",2019-05-11 05:30:00,559.261888316815
"POKE",2019-05-11 05:45:00,556.792891523445
"POKE",2019-05-11 06:00:00,562.965383506871
"POKE",2019-05-11 06:15:00,561.730885110186
"POKE",2019-05-11 06:30:00,558.02738992013
"POKE",2019-05-11 06:45:00,558.02738992013
"POKE",2019-05-11 07:00:00,553.089396333389
"POKE",2019-05-11 07:15:00,550.620399540018
